source,target,edge_type
CLM-000244,DEV-001692,USES_DEVICE
CLM-000244,REP-000456,REPAIRED_BY
CLM-000245,CUS-000640,FILED_BY
CLM-000245,DEV-002674,USES_DEVICE
CLM-000245,REP-000015,REPAIRED_BY
CLM-000246,CUS-000158,FILED_BY
CLM-000246,DEV-002733,USES_DEVICE
CLM-000246,REP-000515,REPAIRED_BY
CLM-000247,CUS-001418,FILED_BY
CLM-000247,DEV-001224,USES_DEVICE
CLM-000248,CUS-002074,FILED_BY
CLM-000248,DEV-001533,USES_DEVICE
CLM-000249,CUS-001544,FILED_BY
CLM-000249,DEV-001016,USES_DEVICE
CLM-000249,REP-000676,REPAIRED_BY
CLM-000250,CUS-000127,FILED_BY
CLM-000250,DEV-001551,USES_DEVICE
CLM-000251,CUS-001427,FILED_BY
CLM-000251,DEV-002443,USES_DEVICE
CLM-000252,CUS-001149,FILED_BY
CLM-000252,DEV-002673,USES_DEVICE
CLM-000253,CUS-000218,FILED_BY
CLM-000253,DEV-001981,USES_DEVICE
CLM-000253,REP-000499,REPAIRED_BY
CLM-000254,CUS-000392,FILED_BY
CLM-000254,DEV-001647,USES_DEVICE
CLM-000255,CUS-002845,FILED_BY
CLM-000255,DEV-001279,USES_DEVICE
CLM-000256,CUS-002733,FILED_BY
CLM-000256,DEV-001286,USES_DEVICE
CLM-000257,CUS-000719,FILED_BY
CLM-000257,DEV-002445,USES_DEVICE
CLM-000258,CUS-002320,FILED_BY
CLM-000258,DEV-001162,USES_DEVICE
CLM-000258,REP-000633,REPAIRED_BY
CLM-000259,CUS-002958,FILED_BY
CLM-000259,DEV-000563,USES_DEVICE
CLM-000259,REP-000681,REPAIRED_BY
CLM-000260,CUS-002571,FILED_BY
CLM-000260,DEV-000334,USES_DEVICE
CLM-000260,REP-000598,REPAIRED_BY
CLM-000261,CUS-000450,FILED_BY
CLM-000261,DEV-000337,USES_DEVICE
CLM-000261,REP-000510,REPAIRED_BY
CLM-000262,CUS-003000,FILED_BY
CLM-000262,DEV-002967,USES_DEVICE
CLM-000263,CUS-001231,FILED_BY
CLM-000263,DEV-000700,USES_DEVICE
CLM-000264,CUS-000313,FILED_BY
CLM-000264,DEV-001274,USES_DEVICE
CLM-000264,REP-000526,REPAIRED_BY
CLM-000265,CUS-002080,FILED_BY
CLM-000265,DEV-002844,USES_DEVICE
CLM-000265,REP-000398,REPAIRED_BY
CLM-000266,CUS-002018,FILED_BY
CLM-000266,DEV-001393,USES_DEVICE
CLM-000266,REP-000560,REPAIRED_BY
CLM-000267,CUS-002196,FILED_BY
CLM-000267,DEV-001125,USES_DEVICE
CLM-000268,CUS-001549,FILED_BY
CLM-000268,DEV-000653,USES_DEVICE
CLM-000268,REP-000628,REPAIRED_BY
CLM-000269,CUS-000779,FILED_BY
CLM-000269,DEV-001060,USES_DEVICE
CLM-000270,CUS-001947,FILED_BY
CLM-000270,DEV-000945,USES_DEVICE
CLM-000271,CUS-002912,FILED_BY
CLM-000271,DEV-002971,USES_DEVICE
CLM-000272,CUS-000787,FILED_BY
CLM-000272,DEV-001540,USES_DEVICE
CLM-000272,REP-000329,REPAIRED_BY
CLM-000273,CUS-001334,FILED_BY
CLM-000273,DEV-000226,USES_DEVICE
CLM-000274,CUS-002906,FILED_BY
CLM-000274,DEV-000654,USES_DEVICE
CLM-000274,REP-000664,REPAIRED_BY
CLM-000275,CUS-000990,FILED_BY
CLM-000275,DEV-000485,USES_DEVICE
CLM-000275,REP-000299,REPAIRED_BY
CLM-000276,CUS-002171,FILED_BY
CLM-000276,DEV-002121,USES_DEVICE
CLM-000277,CUS-001105,FILED_BY
CLM-000277,DEV-000012,USES_DEVICE
CLM-000278,CUS-000457,FILED_BY
CLM-000278,DEV-002558,USES_DEVICE
CLM-000278,REP-000698,REPAIRED_BY
CLM-000279,CUS-000421,FILED_BY
CLM-000279,DEV-000959,USES_DEVICE
CLM-000279,REP-000659,REPAIRED_BY
CLM-000280,CUS-001894,FILED_BY
CLM-000280,DEV-002205,USES_DEVICE
CLM-000280,REP-000555,REPAIRED_BY
CLM-000281,CUS-002856,FILED_BY
CLM-000281,DEV-002989,USES_DEVICE
CLM-000281,REP-000469,REPAIRED_BY
CLM-000282,CUS-001262,FILED_BY
CLM-000282,DEV-002418,USES_DEVICE
CLM-000282,REP-000142,REPAIRED_BY
CLM-000283,CUS-002133,FILED_BY
CLM-000283,DEV-002993,USES_DEVICE
CLM-000284,CUS-001427,FILED_BY
CLM-000284,DEV-002443,USES_DEVICE
CLM-000285,CUS-002745,FILED_BY
CLM-000285,DEV-001429,USES_DEVICE
CLM-000286,CUS-000420,FILED_BY
CLM-000286,DEV-002486,USES_DEVICE
CLM-000286,REP-000249,REPAIRED_BY
CLM-000287,CUS-001530,FILED_BY
CLM-000287,DEV-002466,USES_DEVICE
CLM-000287,REP-000483,REPAIRED_BY
CLM-000288,CUS-000408,FILED_BY
CLM-000288,DEV-000119,USES_DEVICE
CLM-000288,REP-000027,REPAIRED_BY
CLM-000289,CUS-000291,FILED_BY
CLM-000289,DEV-002990,USES_DEVICE
CLM-000289,REP-000548,REPAIRED_BY
CLM-000290,CUS-002538,FILED_BY
CLM-000290,DEV-000791,USES_DEVICE
CLM-000290,REP-000111,REPAIRED_BY
CLM-000291,CUS-000190,FILED_BY
CLM-000291,DEV-001986,USES_DEVICE
CLM-000291,REP-000187,REPAIRED_BY
CLM-000292,CUS-001815,FILED_BY
CLM-000292,DEV-002696,USES_DEVICE
CLM-000292,REP-000476,REPAIRED_BY
CLM-000293,CUS-001162,FILED_BY
CLM-000293,DEV-002822,USES_DEVICE
CLM-000294,CUS-002745,FILED_BY
CLM-000294,DEV-001429,USES_DEVICE
CLM-000295,CUS-001712,FILED_BY
CLM-000295,DEV-001524,USES_DEVICE
CLM-000295,REP-000573,REPAIRED_BY
CLM-000296,CUS-002818,FILED_BY
CLM-000296,DEV-001358,USES_DEVICE
CLM-000297,CUS-002987,FILED_BY
CLM-000297,DEV-000867,USES_DEVICE
CLM-000297,REP-000205,REPAIRED_BY
CLM-000298,CUS-001002,FILED_BY
CLM-000298,DEV-001694,USES_DEVICE
CLM-000298,REP-000007,REPAIRED_BY
CLM-000299,CUS-001921,FILED_BY
CLM-000299,DEV-000324,USES_DEVICE
CLM-000300,CUS-002686,FILED_BY
CLM-000300,DEV-001416,USES_DEVICE
CLM-000301,CUS-002513,FILED_BY
CLM-000301,DEV-000565,USES_DEVICE
CLM-000301,REP-000120,REPAIRED_BY
CLM-000302,CUS-000249,FILED_BY
CLM-000302,DEV-002508,USES_DEVICE
CLM-000302,REP-000569,REPAIRED_BY
CLM-000303,CUS-000555,FILED_BY
CLM-000303,DEV-000257,USES_DEVICE
CLM-000303,REP-000055,REPAIRED_BY
CLM-000304,CUS-002795,FILED_BY
CLM-000304,DEV-002058,USES_DEVICE
CLM-000304,REP-000309,REPAIRED_BY
CLM-000305,CUS-000111,FILED_BY
CLM-000305,DEV-002194,USES_DEVICE
CLM-000305,REP-000008,REPAIRED_BY
CLM-000306,CUS-001354,FILED_BY
CLM-000306,DEV-000892,USES_DEVICE
CLM-000307,CUS-002432,FILED_BY
CLM-000307,DEV-000284,USES_DEVICE
CLM-000307,REP-000368,REPAIRED_BY
CLM-000308,CUS-001161,FILED_BY
CLM-000308,DEV-000876,USES_DEVICE
CLM-000308,REP-000109,REPAIRED_BY
CLM-000309,CUS-001268,FILED_BY
CLM-000309,DEV-001485,USES_DEVICE
CLM-000310,CUS-000774,FILED_BY
CLM-000310,DEV-000214,USES_DEVICE
CLM-000311,CUS-001501,FILED_BY
CLM-000311,DEV-002416,USES_DEVICE
CLM-000311,REP-000562,REPAIRED_BY
CLM-000312,CUS-001420,FILED_BY
CLM-000312,DEV-001597,USES_DEVICE
CLM-000312,REP-000175,REPAIRED_BY
CLM-000313,CUS-000642,FILED_BY
CLM-000313,DEV-001196,USES_DEVICE
CLM-000313,REP-000252,REPAIRED_BY
CLM-000314,CUS-001978,FILED_BY
CLM-000314,DEV-002035,USES_DEVICE
CLM-000315,CUS-000687,FILED_BY
CLM-000315,DEV-000266,USES_DEVICE
CLM-000315,REP-000025,REPAIRED_BY
CLM-000316,CUS-001920,FILED_BY
CLM-000316,DEV-000749,USES_DEVICE
CLM-000316,REP-000686,REPAIRED_BY
CLM-000317,CUS-002845,FILED_BY
CLM-000317,DEV-001279,USES_DEVICE
CLM-000317,REP-000062,REPAIRED_BY
CLM-000318,CUS-002810,FILED_BY
CLM-000318,DEV-000092,USES_DEVICE
CLM-000319,CUS-001806,FILED_BY
CLM-000319,DEV-000133,USES_DEVICE
CLM-000320,CUS-002459,FILED_BY
CLM-000320,DEV-001826,USES_DEVICE
CLM-000320,REP-000198,REPAIRED_BY
CLM-000321,CUS-000502,FILED_BY
CLM-000321,DEV-001571,USES_DEVICE
CLM-000322,CUS-002863,FILED_BY
CLM-000322,DEV-001579,USES_DEVICE
CLM-000322,REP-000295,REPAIRED_BY
CLM-000323,CUS-001433,FILED_BY
CLM-000323,DEV-000552,USES_DEVICE
CLM-000324,CUS-001536,FILED_BY
CLM-000324,DEV-002712,USES_DEVICE
CLM-000325,CUS-000912,FILED_BY
CLM-000325,DEV-001251,USES_DEVICE
CLM-000325,REP-000011,REPAIRED_BY
CLM-000326,CUS-000110,FILED_BY
CLM-000326,DEV-000962,USES_DEVICE
CLM-000327,CUS-000632,FILED_BY
CLM-000327,DEV-002996,USES_DEVICE
CLM-000327,REP-000335,REPAIRED_BY
CLM-000328,CUS-000643,FILED_BY
CLM-000328,DEV-001104,USES_DEVICE
CLM-000328,REP-000213,REPAIRED_BY
CLM-000329,CUS-002115,FILED_BY
CLM-000329,DEV-001789,USES_DEVICE
CLM-000329,REP-000622,REPAIRED_BY
CLM-000330,CUS-001232,FILED_BY
CLM-000330,DEV-000425,USES_DEVICE
CLM-000330,REP-000011,REPAIRED_BY
CLM-000331,CUS-001460,FILED_BY
CLM-000331,DEV-002609,USES_DEVICE
CLM-000331,REP-000239,REPAIRED_BY
CLM-000332,CUS-001103,FILED_BY
CLM-000332,DEV-000060,USES_DEVICE
CLM-000333,CUS-002753,FILED_BY
CLM-000333,DEV-001669,USES_DEVICE
CLM-000334,CUS-001057,FILED_BY
CLM-000334,DEV-002917,USES_DEVICE
CLM-000334,REP-000399,REPAIRED_BY
CLM-000335,CUS-001231,FILED_BY
CLM-000335,DEV-001015,USES_DEVICE
CLM-000336,CUS-002965,FILED_BY
CLM-000336,DEV-001546,USES_DEVICE
CLM-000336,REP-000684,REPAIRED_BY
CLM-000337,CUS-000710,FILED_BY
CLM-000337,DEV-000073,USES_DEVICE
CLM-000338,CUS-001886,FILED_BY
CLM-000338,DEV-000851,USES_DEVICE
CLM-000338,REP-000252,REPAIRED_BY
CLM-000339,CUS-002897,FILED_BY
CLM-000339,DEV-001631,USES_DEVICE
CLM-000340,CUS-002347,FILED_BY
CLM-000340,DEV-002192,USES_DEVICE
CLM-000341,CUS-002177,FILED_BY
CLM-000341,DEV-002816,USES_DEVICE
CLM-000342,CUS-001527,FILED_BY
CLM-000342,DEV-000398,USES_DEVICE
CLM-000343,CUS-002963,FILED_BY
CLM-000343,DEV-002944,USES_DEVICE
CLM-000343,REP-000131,REPAIRED_BY
CLM-000344,CUS-002491,FILED_BY
CLM-000344,DEV-002363,USES_DEVICE
CLM-000344,REP-000077,REPAIRED_BY
CLM-000345,CUS-002633,FILED_BY
CLM-000345,DEV-000219,USES_DEVICE
CLM-000345,REP-000145,REPAIRED_BY
CLM-000346,CUS-002904,FILED_BY
CLM-000346,DEV-000313,USES_DEVICE
CLM-000347,CUS-002079,FILED_BY
CLM-000347,DEV-000481,USES_DEVICE
CLM-000348,CUS-001392,FILED_BY
CLM-000348,DEV-002342,USES_DEVICE
CLM-000348,REP-000513,REPAIRED_BY
CLM-000349,CUS-001960,FILED_BY
CLM-000349,DEV-000203,USES_DEVICE
CLM-000349,REP-000215,REPAIRED_BY
CLM-000350,CUS-002131,FILED_BY
CLM-000350,DEV-002870,USES_DEVICE
CLM-000350,REP-000559,REPAIRED_BY
CLM-000351,CUS-001678,FILED_BY
CLM-000351,DEV-002418,USES_DEVICE
CLM-000351,REP-000407,REPAIRED_BY
CLM-000352,CUS-001942,FILED_BY
CLM-000352,DEV-002874,USES_DEVICE
CLM-000353,CUS-002766,FILED_BY
CLM-000353,DEV-001736,USES_DEVICE
CLM-000354,CUS-000912,FILED_BY
CLM-000354,DEV-001251,USES_DEVICE
CLM-000355,CUS-002813,FILED_BY
CLM-000355,DEV-000886,USES_DEVICE
CLM-000356,CUS-000959,FILED_BY
CLM-000356,DEV-002023,USES_DEVICE
CLM-000356,REP-000010,REPAIRED_BY
CLM-000357,CUS-001261,FILED_BY
CLM-000357,DEV-002661,USES_DEVICE
CLM-000358,CUS-000978,FILED_BY
CLM-000358,DEV-001593,USES_DEVICE
CLM-000358,REP-000147,REPAIRED_BY
CLM-000359,CUS-001936,FILED_BY
CLM-000359,DEV-001632,USES_DEVICE
CLM-000360,CUS-001009,FILED_BY
CLM-000360,DEV-000626,USES_DEVICE
CLM-000360,REP-000013,REPAIRED_BY
CLM-000361,CUS-002890,FILED_BY
CLM-000361,DEV-002554,USES_DEVICE
CLM-000361,REP-000193,REPAIRED_BY
CLM-000362,CUS-000895,FILED_BY
CLM-000362,DEV-000814,USES_DEVICE
CLM-000363,CUS-002668,FILED_BY
CLM-000363,DEV-001948,USES_DEVICE
CLM-000363,REP-000217,REPAIRED_BY
CLM-000364,CUS-002660,FILED_BY
CLM-000364,DEV-001578,USES_DEVICE
CLM-000364,REP-000609,REPAIRED_BY
CLM-000365,CUS-002042,FILED_BY
CLM-000365,DEV-001964,USES_DEVICE
CLM-000365,REP-000426,REPAIRED_BY
CLM-000366,CUS-002803,FILED_BY
CLM-000366,DEV-002415,USES_DEVICE
CLM-000367,CUS-002108,FILED_BY
CLM-000367,DEV-002331,USES_DEVICE
CLM-000367,REP-000371,REPAIRED_BY
CLM-000368,CUS-002219,FILED_BY
CLM-000368,DEV-001718,USES_DEVICE
CLM-000368,REP-000420,REPAIRED_BY
CLM-000369,CUS-001395,FILED_BY
CLM-000369,DEV-002642,USES_DEVICE
CLM-000370,CUS-002174,FILED_BY
CLM-000370,DEV-001590,USES_DEVICE
CLM-000371,CUS-001615,FILED_BY
CLM-000371,DEV-001617,USES_DEVICE
CLM-000371,REP-000403,REPAIRED_BY
CLM-000372,CUS-000741,FILED_BY
CLM-000372,DEV-001283,USES_DEVICE
CLM-000372,REP-000051,REPAIRED_BY
CLM-000373,CUS-002127,FILED_BY
CLM-000373,DEV-000346,USES_DEVICE
CLM-000373,REP-000379,REPAIRED_BY
CLM-000374,CUS-002262,FILED_BY
CLM-000374,DEV-000707,USES_DEVICE
CLM-000375,CUS-000293,FILED_BY
CLM-000375,DEV-000642,USES_DEVICE
CLM-000375,REP-000683,REPAIRED_BY
CLM-000376,CUS-000470,FILED_BY
CLM-000376,DEV-000838,USES_DEVICE
CLM-000376,REP-000300,REPAIRED_BY
CLM-000377,CUS-001277,FILED_BY
CLM-000377,DEV-002949,USES_DEVICE
CLM-000377,REP-000534,REPAIRED_BY
CLM-000378,CUS-002697,FILED_BY
CLM-000378,DEV-002729,USES_DEVICE
CLM-000378,REP-000360,REPAIRED_BY
CLM-000379,CUS-002380,FILED_BY
CLM-000379,DEV-001056,USES_DEVICE
CLM-000380,CUS-000546,FILED_BY
CLM-000380,DEV-001788,USES_DEVICE
CLM-000381,CUS-001690,FILED_BY
CLM-000381,DEV-000088,USES_DEVICE
CLM-000381,REP-000309,REPAIRED_BY
CLM-000382,CUS-001138,FILED_BY
CLM-000382,DEV-001146,USES_DEVICE
CLM-000382,REP-000236,REPAIRED_BY
CLM-000383,CUS-000486,FILED_BY
CLM-000383,DEV-001823,USES_DEVICE
CLM-000383,REP-000480,REPAIRED_BY
CLM-000384,CUS-001559,FILED_BY
CLM-000384,DEV-000312,USES_DEVICE
CLM-000385,CUS-002166,FILED_BY
CLM-000385,DEV-000969,USES_DEVICE
CLM-000385,REP-000215,REPAIRED_BY
CLM-000386,CUS-000221,FILED_BY
CLM-000386,DEV-002954,USES_DEVICE
CLM-000387,CUS-001030,FILED_BY
CLM-000387,DEV-000533,USES_DEVICE
CLM-000388,CUS-000154,FILED_BY
CLM-000388,DEV-000470,USES_DEVICE
CLM-000389,CUS-000190,FILED_BY
CLM-000389,DEV-002556,USES_DEVICE
CLM-000390,CUS-002033,FILED_BY
CLM-000390,DEV-000904,USES_DEVICE
CLM-000390,REP-000151,REPAIRED_BY
CLM-000391,CUS-000041,FILED_BY
CLM-000391,DEV-002246,USES_DEVICE
CLM-000392,CUS-002789,FILED_BY
CLM-000392,DEV-001047,USES_DEVICE
CLM-000393,CUS-001392,FILED_BY
CLM-000393,DEV-002342,USES_DEVICE
CLM-000393,REP-000509,REPAIRED_BY
CLM-000394,CUS-000021,FILED_BY
CLM-000394,DEV-001265,USES_DEVICE
CLM-000394,REP-000553,REPAIRED_BY
CLM-000395,CUS-002243,FILED_BY
CLM-000395,DEV-001304,USES_DEVICE
CLM-000396,CUS-002623,FILED_BY
CLM-000396,DEV-001916,USES_DEVICE
CLM-000396,REP-000336,REPAIRED_BY
CLM-000397,CUS-002666,FILED_BY
CLM-000397,DEV-000458,USES_DEVICE
CLM-000397,REP-000135,REPAIRED_BY
CLM-000398,CUS-002868,FILED_BY
CLM-000398,DEV-002911,USES_DEVICE
CLM-000399,CUS-002089,FILED_BY
CLM-000399,DEV-001896,USES_DEVICE
CLM-000399,REP-000280,REPAIRED_BY
CLM-000400,CUS-001457,FILED_BY
CLM-000400,DEV-001514,USES_DEVICE
CLM-000400,REP-000048,REPAIRED_BY
CLM-000401,CUS-001186,FILED_BY
CLM-000401,DEV-001446,USES_DEVICE
CLM-000402,CUS-000717,FILED_BY
CLM-000402,DEV-001559,USES_DEVICE
CLM-000402,REP-000069,REPAIRED_BY
CLM-000403,CUS-000030,FILED_BY
CLM-000403,DEV-002941,USES_DEVICE
CLM-000404,CUS-000205,FILED_BY
CLM-000404,DEV-001260,USES_DEVICE
CLM-000404,REP-000077,REPAIRED_BY
CLM-000405,CUS-002574,FILED_BY
CLM-000405,DEV-000129,USES_DEVICE
CLM-000406,CUS-002801,FILED_BY
CLM-000406,DEV-000055,USES_DEVICE
CLM-000406,REP-000146,REPAIRED_BY
CLM-000407,CUS-002335,FILED_BY
CLM-000407,DEV-002476,USES_DEVICE
CLM-000408,CUS-000096,FILED_BY
CLM-000408,DEV-002315,USES_DEVICE
CLM-000408,REP-000039,REPAIRED_BY
CLM-000409,CUS-000833,FILED_BY
CLM-000409,DEV-001011,USES_DEVICE
CLM-000409,REP-000676,REPAIRED_BY
CLM-000410,CUS-000248,FILED_BY
CLM-000410,DEV-001490,USES_DEVICE
CLM-000410,REP-000061,REPAIRED_BY
CLM-000411,CUS-002554,FILED_BY
CLM-000411,DEV-001337,USES_DEVICE
CLM-000411,REP-000571,REPAIRED_BY
CLM-000412,CUS-002162,FILED_BY
CLM-000412,DEV-000082,USES_DEVICE
CLM-000412,REP-000279,REPAIRED_BY
CLM-000413,CUS-001760,FILED_BY
CLM-000413,DEV-000578,USES_DEVICE
CLM-000414,CUS-001420,FILED_BY
CLM-000414,DEV-000882,USES_DEVICE
CLM-000414,REP-000556,REPAIRED_BY
CLM-000415,CUS-002196,FILED_BY
CLM-000415,DEV-001986,USES_DEVICE
CLM-000415,REP-000671,REPAIRED_BY
CLM-000416,CUS-000321,FILED_BY
CLM-000416,DEV-002037,USES_DEVICE
CLM-000417,CUS-001450,FILED_BY
CLM-000417,DEV-002801,USES_DEVICE
CLM-000418,CUS-002662,FILED_BY
CLM-000418,DEV-001524,USES_DEVICE
CLM-000418,REP-000161,REPAIRED_BY
CLM-000419,CUS-000621,FILED_BY
CLM-000419,DEV-000922,USES_DEVICE
CLM-000420,CUS-001933,FILED_BY
CLM-000420,DEV-001206,USES_DEVICE
CLM-000421,CUS-002041,FILED_BY
CLM-000421,DEV-000291,USES_DEVICE
CLM-000422,CUS-002456,FILED_BY
CLM-000422,DEV-000913,USES_DEVICE
CLM-000422,REP-000299,REPAIRED_BY
CLM-000423,CUS-000774,FILED_BY
CLM-000423,DEV-001003,USES_DEVICE
CLM-000423,REP-000468,REPAIRED_BY
CLM-000424,CUS-000637,FILED_BY
CLM-000424,DEV-002163,USES_DEVICE
CLM-000425,CUS-000992,FILED_BY
CLM-000425,DEV-001186,USES_DEVICE
CLM-000425,REP-000527,REPAIRED_BY
CLM-000426,CUS-001281,FILED_BY
CLM-000426,DEV-001892,USES_DEVICE
CLM-000426,REP-000433,REPAIRED_BY
CLM-000427,CUS-000767,FILED_BY
CLM-000427,DEV-001643,USES_DEVICE
CLM-000427,REP-000183,REPAIRED_BY
CLM-000428,CUS-002225,FILED_BY
CLM-000428,DEV-002544,USES_DEVICE
CLM-000428,REP-000559,REPAIRED_BY
CLM-000429,CUS-001677,FILED_BY
CLM-000429,DEV-002265,USES_DEVICE
CLM-000429,REP-000614,REPAIRED_BY
CLM-000430,CUS-000752,FILED_BY
CLM-000430,DEV-002890,USES_DEVICE
CLM-000431,CUS-000331,FILED_BY
CLM-000431,DEV-000226,USES_DEVICE
CLM-000432,CUS-000395,FILED_BY
CLM-000432,DEV-000362,USES_DEVICE
CLM-000432,REP-000319,REPAIRED_BY
CLM-000433,CUS-000088,FILED_BY
CLM-000433,DEV-001602,USES_DEVICE
CLM-000433,REP-000659,REPAIRED_BY
CLM-000434,CUS-001282,FILED_BY
CLM-000434,DEV-002620,USES_DEVICE
CLM-000434,REP-000377,REPAIRED_BY
CLM-000435,CUS-002479,FILED_BY
CLM-000435,DEV-000989,USES_DEVICE
CLM-000435,REP-000215,REPAIRED_BY
CLM-000436,CUS-002648,FILED_BY
CLM-000436,DEV-000252,USES_DEVICE
CLM-000436,REP-000477,REPAIRED_BY
CLM-000437,CUS-002706,FILED_BY
CLM-000437,DEV-001031,USES_DEVICE
CLM-000437,REP-000259,REPAIRED_BY
CLM-000438,CUS-001456,FILED_BY
CLM-000438,DEV-002516,USES_DEVICE
CLM-000439,CUS-002185,FILED_BY
CLM-000439,DEV-001480,USES_DEVICE
CLM-000439,REP-000684,REPAIRED_BY
CLM-000440,CUS-001190,FILED_BY
CLM-000440,DEV-000604,USES_DEVICE
CLM-000440,REP-000337,REPAIRED_BY
CLM-000441,CUS-001460,FILED_BY
CLM-000441,DEV-002609,USES_DEVICE
CLM-000441,REP-000193,REPAIRED_BY
CLM-000442,CUS-001834,FILED_BY
CLM-000442,DEV-001927,USES_DEVICE
CLM-000442,REP-000088,REPAIRED_BY
CLM-000443,CUS-002933,FILED_BY
CLM-000443,DEV-001939,USES_DEVICE
CLM-000443,REP-000654,REPAIRED_BY
CLM-000444,CUS-001468,FILED_BY
CLM-000444,DEV-001229,USES_DEVICE
CLM-000445,CUS-000035,FILED_BY
CLM-000445,DEV-001797,USES_DEVICE
CLM-000446,CUS-001750,FILED_BY
CLM-000446,DEV-001692,USES_DEVICE
CLM-000446,REP-000594,REPAIRED_BY
CLM-000447,CUS-000996,FILED_BY
CLM-000447,DEV-002998,USES_DEVICE
CLM-000447,REP-000019,REPAIRED_BY
CLM-000448,CUS-002073,FILED_BY
CLM-000448,DEV-000143,USES_DEVICE
CLM-000449,CUS-001972,FILED_BY
CLM-000449,DEV-001945,USES_DEVICE
CLM-000450,CUS-002125,FILED_BY
CLM-000450,DEV-002941,USES_DEVICE
CLM-000451,CUS-000370,FILED_BY
CLM-000451,DEV-002642,USES_DEVICE
CLM-000451,REP-000572,REPAIRED_BY
CLM-000452,CUS-000178,FILED_BY
CLM-000452,DEV-001046,USES_DEVICE
CLM-000452,REP-000166,REPAIRED_BY
CLM-000453,CUS-001406,FILED_BY
CLM-000453,DEV-002415,USES_DEVICE
CLM-000453,REP-000161,REPAIRED_BY
CLM-000454,CUS-000447,FILED_BY
CLM-000454,DEV-000667,USES_DEVICE
CLM-000455,CUS-001605,FILED_BY
CLM-000455,DEV-000755,USES_DEVICE
CLM-000456,CUS-002797,FILED_BY
CLM-000456,DEV-002185,USES_DEVICE
CLM-000456,REP-000700,REPAIRED_BY
CLM-000457,CUS-001221,FILED_BY
CLM-000457,DEV-002369,USES_DEVICE
CLM-000457,REP-000588,REPAIRED_BY
CLM-000458,CUS-002596,FILED_BY
CLM-000458,DEV-001371,USES_DEVICE
CLM-000458,REP-000516,REPAIRED_BY
CLM-000459,CUS-002726,FILED_BY
CLM-000459,DEV-001601,USES_DEVICE
CLM-000460,CUS-001998,FILED_BY
CLM-000460,DEV-000560,USES_DEVICE
CLM-000461,CUS-001195,FILED_BY
CLM-000461,DEV-000459,USES_DEVICE
CLM-000461,REP-000053,REPAIRED_BY
CLM-000462,CUS-000501,FILED_BY
CLM-000462,DEV-000337,USES_DEVICE
CLM-000462,REP-000608,REPAIRED_BY
CLM-000463,CUS-002533,FILED_BY
CLM-000463,DEV-002713,USES_DEVICE
CLM-000463,REP-000209,REPAIRED_BY
CLM-000464,CUS-001085,FILED_BY
CLM-000464,DEV-001610,USES_DEVICE
CLM-000464,REP-000326,REPAIRED_BY
CLM-000465,CUS-002469,FILED_BY
CLM-000465,DEV-002247,USES_DEVICE
CLM-000466,CUS-002878,FILED_BY
CLM-000466,DEV-002696,USES_DEVICE
CLM-000467,CUS-001459,FILED_BY
CLM-000467,DEV-001724,USES_DEVICE
CLM-000467,REP-000624,REPAIRED_BY
CLM-000468,CUS-001670,FILED_BY
CLM-000468,DEV-001442,USES_DEVICE
CLM-000468,REP-000196,REPAIRED_BY
CLM-000469,CUS-002965,FILED_BY
CLM-000469,DEV-001546,USES_DEVICE
CLM-000469,REP-000484,REPAIRED_BY
CLM-000470,CUS-001725,FILED_BY
CLM-000470,DEV-000876,USES_DEVICE
CLM-000470,REP-000147,REPAIRED_BY
CLM-000471,CUS-002891,FILED_BY
CLM-000471,DEV-000764,USES_DEVICE
CLM-000471,REP-000186,REPAIRED_BY
CLM-000472,CUS-002155,FILED_BY
CLM-000472,DEV-000379,USES_DEVICE
CLM-000473,CUS-001321,FILED_BY
CLM-000473,DEV-002166,USES_DEVICE
CLM-000473,REP-000342,REPAIRED_BY
CLM-000474,CUS-001961,FILED_BY
CLM-000474,DEV-000936,USES_DEVICE
CLM-000474,REP-000245,REPAIRED_BY
CLM-000475,CUS-002535,FILED_BY
CLM-000475,DEV-000726,USES_DEVICE
CLM-000475,REP-000604,REPAIRED_BY
CLM-000476,CUS-002178,FILED_BY
CLM-000476,DEV-001423,USES_DEVICE
CLM-000476,REP-000093,REPAIRED_BY
CLM-000477,CUS-000277,FILED_BY
CLM-000477,DEV-001398,USES_DEVICE
CLM-000477,REP-000374,REPAIRED_BY
CLM-000478,CUS-000720,FILED_BY
CLM-000478,DEV-001390,USES_DEVICE
CLM-000478,REP-000189,REPAIRED_BY
CLM-000479,CUS-002952,FILED_BY
CLM-000479,DEV-000651,USES_DEVICE
CLM-000479,REP-000507,REPAIRED_BY
CLM-000480,CUS-000392,FILED_BY
CLM-000480,DEV-000352,USES_DEVICE
CLM-000480,REP-000248,REPAIRED_BY
CLM-000481,CUS-002933,FILED_BY
CLM-000481,DEV-001500,USES_DEVICE
CLM-000481,REP-000350,REPAIRED_BY
CLM-000482,CUS-002839,FILED_BY
CLM-000482,DEV-002543,USES_DEVICE
CLM-000483,CUS-000457,FILED_BY
CLM-000483,DEV-002227,USES_DEVICE
CLM-000483,REP-000061,REPAIRED_BY
CLM-000484,CUS-002811,FILED_BY
CLM-000484,DEV-002266,USES_DEVICE
CLM-000484,REP-000106,REPAIRED_BY
CLM-000485,CUS-000506,FILED_BY
CLM-000485,DEV-001469,USES_DEVICE
