claim_id,node_degree,community_id,community_size,pagerank_score,n_shared_devices,n_shared_addresses,n_shared_shops,n_shared_payments
CLM-000431,2,37,170,4.476290443598334e-05,3,0,0,0
CLM-000432,3,124,145,5.6947987795671135e-05,6,0,16,0
CLM-000433,3,138,126,6.173520317379034e-05,1,0,5,0
CLM-000434,3,128,197,7.742419731285229e-05,0,0,4,0
CLM-000435,3,17,185,5.764886161714809e-05,4,0,8,0
CLM-000436,3,68,161,5.7498835864967916e-05,4,0,8,0
CLM-000437,3,103,178,6.134795063295362e-05,3,0,6,0
CLM-000438,2,118,113,4.5389988386533624e-05,3,0,0,0
CLM-000439,3,67,251,5.753119135493943e-05,4,0,6,0
CLM-000440,3,64,151,7.095396642043354e-05,0,0,7,0
CLM-000441,3,103,178,5.830411770874046e-05,3,0,9,0
CLM-000442,3,24,168,5.622123832914356e-05,4,0,6,0
CLM-000443,3,122,299,5.709067859531075e-05,4,0,3,0
CLM-000444,2,16,208,5.5714228218614744e-05,0,0,0,0
CLM-000445,2,57,193,4.6705230303761685e-05,1,0,0,0
CLM-000446,3,123,185,5.8475295358564665e-05,5,0,5,0
CLM-000447,3,126,110,8.844453371604659e-05,0,0,2,0
CLM-000448,2,72,241,5.52029749218622e-05,1,0,0,0
CLM-000449,2,29,129,4.6334181688386315e-05,2,0,0,0
CLM-000450,2,102,256,4.167409549723984e-05,8,0,0,0
CLM-000451,3,120,173,6.168809473949303e-05,7,0,3,0
CLM-000452,3,111,213,5.9197047672396036e-05,10,0,1,0
CLM-000453,3,43,117,6.996541999727024e-05,1,0,4,0
CLM-000454,2,148,222,4.4964368157683964e-05,2,0,0,0
CLM-000455,2,45,190,6.27325796816885e-05,0,0,0,0
CLM-000456,3,113,112,6.038045675108569e-05,2,0,5,0
CLM-000457,3,33,252,6.656585044280376e-05,3,0,3,0
CLM-000458,3,80,306,6.373247708140673e-05,2,0,2,0
CLM-000459,2,129,10,5.951635131847544e-05,2,0,0,0
CLM-000460,2,1,187,4.4663302359466467e-05,4,0,0,0
CLM-000461,3,102,256,5.8636652237173524e-05,8,0,6,0
CLM-000462,3,84,191,5.6223841087295264e-05,8,0,8,0
CLM-000463,3,99,204,6.159013322495453e-05,3,0,4,0
CLM-000464,3,5,184,5.6805403731098225e-05,5,0,7,0
CLM-000465,2,60,185,4.06154653366256e-05,5,0,0,0
CLM-000466,2,24,168,4.393505601413019e-05,4,0,0,0
CLM-000467,3,14,186,6.393818860558618e-05,3,0,3,0
CLM-000468,3,90,201,5.778918586339544e-05,5,0,4,0
CLM-000469,3,110,151,5.895462712833806e-05,4,0,1,0
CLM-000470,3,54,156,5.608409122129227e-05,4,0,9,0
CLM-000471,3,107,161,6.495449884350943e-05,3,0,7,0
CLM-000472,2,37,170,4.267501312724897e-05,10,0,0,0
CLM-000473,3,65,160,7.112535797933305e-05,2,0,2,0
CLM-000474,3,150,122,5.524004999509156e-05,4,0,6,0
CLM-000475,3,24,168,5.9937589723518864e-05,5,0,2,0
CLM-000476,3,20,224,5.7060801818971176e-05,5,0,4,0
CLM-000477,3,45,190,5.760594307140129e-05,5,0,5,0
CLM-000478,3,148,222,7.846497228800626e-05,0,0,9,0
CLM-000479,3,4,171,5.540231058295479e-05,5,0,8,0
CLM-000480,3,77,134,5.6952349855241856e-05,4,0,5,0
CLM-000481,3,43,117,6.077632503947292e-05,2,0,4,0
CLM-000482,2,117,108,5.084152880889384e-05,1,0,0,0
CLM-000483,3,40,252,5.938075275162427e-05,1,0,5,0
CLM-000484,3,103,178,5.951138326549166e-05,5,0,6,0
CLM-000485,3,6,344,5.588272457537434e-05,7,0,4,0
CLM-000486,3,86,230,5.5764123495070456e-05,3,0,6,0
CLM-000487,2,90,201,5.365515137767141e-05,0,0,0,0
CLM-000488,2,128,197,4.661280955344443e-05,5,0,0,0
CLM-000489,2,87,114,4.102639382024074e-05,9,0,0,0
CLM-000490,3,39,253,6.41951721329787e-05,2,0,7,0
CLM-000491,3,122,299,5.502915328253444e-05,11,0,9,0
CLM-000492,2,148,222,4.709025546383832e-05,5,0,0,0
CLM-000493,2,111,213,4.003949238730925e-05,7,0,0,0
CLM-000494,2,87,114,4.026674410863098e-05,8,0,0,0
CLM-000495,3,7,228,5.838451090573444e-05,6,0,2,0
CLM-000496,2,128,197,5.6826510392932746e-05,0,0,0,0
CLM-000497,3,112,172,5.7755550441299486e-05,2,0,10,0
CLM-000498,3,80,306,6.590789506800843e-05,0,0,5,0
CLM-000499,3,81,211,6.105315130312412e-05,4,0,6,0
CLM-000500,2,110,151,4.0803444021412956e-05,4,0,0,0
CLM-000501,2,142,134,5.628315932283185e-05,1,0,0,0
CLM-000502,3,28,254,5.7584884593894496e-05,4,0,4,0
CLM-000503,3,33,252,5.441664521134527e-05,5,0,11,0
CLM-000504,3,23,168,6.834527319600267e-05,2,0,2,0
CLM-000505,3,67,251,6.04049163972122e-05,6,0,12,0
CLM-000506,3,102,256,6.736116619211697e-05,2,0,6,0
CLM-000507,2,146,202,4.599704903882342e-05,2,0,0,0
CLM-000508,2,87,114,4.1688731631465614e-05,5,0,0,0
CLM-000509,3,126,110,6.38422775887753e-05,3,0,4,0
CLM-000510,2,102,256,4.188142427923837e-05,8,0,0,0
CLM-000511,2,94,78,4.372168265438751e-05,4,0,0,0
CLM-000512,2,39,253,4.476264395247804e-05,8,0,0,0
CLM-000513,3,54,156,6.097218655025935e-05,2,0,6,0
CLM-000514,3,6,344,6.32412463998337e-05,1,0,4,0
CLM-000515,2,46,231,5.6236587759525696e-05,1,0,0,0
CLM-000516,3,4,171,6.123480691396703e-05,10,0,1,0
CLM-000517,3,17,185,5.871989076611584e-05,5,0,6,0
CLM-000518,2,39,253,4.146140029124297e-05,4,0,0,0
CLM-000519,2,126,110,4.2674888041227615e-05,5,0,0,0
CLM-000520,3,56,91,6.494758460236085e-05,4,0,4,0
CLM-000521,3,77,134,5.3548466211516606e-05,3,0,7,0
CLM-000522,3,33,252,5.86248049662227e-05,1,0,9,0
CLM-000523,3,97,185,5.997647283585184e-05,3,0,6,0
CLM-000524,2,12,118,4.721257995166341e-05,3,0,0,0
CLM-000525,2,111,213,4.707744584201445e-05,1,0,0,0
CLM-000526,3,78,272,5.835236514052814e-05,9,0,6,0
CLM-000527,3,24,168,5.739746001216659e-05,5,0,5,0
CLM-000528,3,133,244,5.9110741092578216e-05,2,0,7,0
CLM-000529,3,40,252,5.5764752550807826e-05,6,0,8,0
CLM-000530,3,82,262,5.5841919700878906e-05,6,0,6,0
CLM-000531,2,71,210,4.4169780859909546e-05,6,0,0,0
CLM-000532,3,139,96,5.599524874239745e-05,4,0,16,0
CLM-000533,2,80,306,4.439126142256315e-05,2,0,0,0
CLM-000534,2,28,254,4.1903661706044296e-05,2,0,0,0
CLM-000535,3,28,254,5.696146521777088e-05,6,0,5,0
CLM-000536,3,2,86,5.8418557194869944e-05,5,0,5,0
CLM-000537,2,103,178,4.660942072821238e-05,4,0,0,0
CLM-000538,3,22,165,6.137594174090836e-05,1,0,4,0
CLM-000539,3,88,244,5.720599662652607e-05,7,0,10,0
CLM-000540,2,6,344,5.140605901535438e-05,1,0,0,0
CLM-000541,3,84,191,6.331517446985066e-05,3,0,8,0
CLM-000542,3,146,202,6.00943943486898e-05,1,0,4,0
CLM-000543,3,71,210,6.535114066420745e-05,2,0,8,0
CLM-000544,2,111,213,4.52794552917235e-05,7,0,0,0
CLM-000545,3,56,91,5.8545741090913554e-05,5,0,8,0
CLM-000546,3,107,161,6.022703129850655e-05,7,0,12,0
CLM-000547,2,67,251,5.294086843365638e-05,0,0,0,0
CLM-000548,2,128,197,4.274419519876024e-05,5,0,0,0
CLM-000549,2,28,254,4.968197029981778e-05,3,0,0,0
CLM-000550,2,81,211,4.5655933456866656e-05,3,0,0,0
CLM-000551,2,6,344,4.297177196207679e-05,6,0,0,0
CLM-000552,2,67,251,4.6751215251666765e-05,4,0,0,0
CLM-000553,3,86,230,7.213688863768946e-05,0,0,9,0
CLM-000554,2,128,197,5.755514682536089e-05,0,0,0,0
CLM-000555,2,75,184,4.820489054463687e-05,1,0,0,0
CLM-000556,2,80,306,5.0128927594740146e-05,3,0,0,0
CLM-000557,3,102,256,6.582794553151908e-05,1,0,1,0
CLM-000558,3,7,228,6.857579958225373e-05,1,0,6,0
CLM-000559,3,70,239,5.830434427669236e-05,3,0,9,0
CLM-000560,2,138,126,4.7915900416899804e-05,3,0,0,0
CLM-000561,3,21,196,6.123111327797086e-05,4,0,2,0
CLM-000562,2,4,171,3.937287551860513e-05,10,0,0,0
CLM-000563,3,82,262,7.170708663533924e-05,0,0,2,0
CLM-000564,2,122,299,4.464950775592307e-05,2,0,0,0
CLM-000565,3,96,149,5.762293859800943e-05,4,0,6,0
CLM-000566,3,82,262,6.175993505468265e-05,2,0,9,0
CLM-000567,2,97,185,4.189303240934331e-05,2,0,0,0
CLM-000568,3,70,239,5.835953213248773e-05,4,0,4,0
CLM-000569,3,8,77,6.729242086485592e-05,1,0,5,0
CLM-000570,2,90,201,5.425147481393869e-05,1,0,0,0
CLM-000571,3,78,272,5.760295356391946e-05,6,0,8,0
CLM-000572,2,6,344,4.118625931112498e-05,14,0,0,0
CLM-000573,2,4,171,4.686794750357337e-05,2,0,0,0
CLM-000574,2,133,244,4.5626326732476144e-05,6,0,0,0
CLM-000575,3,86,230,5.618770960668632e-05,5,0,8,0
CLM-000576,3,128,197,6.352461061130857e-05,2,0,2,0
CLM-000577,2,94,78,4.2431220801231114e-05,8,0,0,0
CLM-000578,3,28,254,6.027751450607222e-05,3,0,7,0
CLM-000579,3,33,252,5.687135706895505e-05,5,0,7,0
CLM-000580,2,40,252,4.562114790379453e-05,4,0,0,0
CLM-000581,3,28,254,7.220767118515853e-05,1,0,4,0
CLM-000582,3,150,122,5.751073105917382e-05,4,0,6,0
CLM-000583,3,52,65,6.835744802446492e-05,2,0,9,0
CLM-000584,3,6,344,6.147628739116929e-05,3,0,2,0
CLM-000585,3,111,213,6.0964160912415683e-05,9,0,2,0
CLM-000586,2,96,149,4.3561911101106065e-05,2,0,0,0
CLM-000587,3,80,306,5.803480117865052e-05,5,0,8,0
CLM-000588,3,68,161,5.7599792900699e-05,4,0,8,0
CLM-000589,3,57,193,5.965706242631006e-05,5,0,4,0
CLM-000590,2,42,157,4.06199329042617e-05,9,0,0,0
CLM-000591,2,88,244,3.976320312398417e-05,7,0,0,0
CLM-000592,2,124,145,4.789078445186614e-05,6,0,0,0
CLM-000593,3,28,254,5.4856681070943056e-05,5,0,9,0
CLM-000594,3,5,184,5.604973208627982e-05,6,0,6,0
CLM-000595,3,65,160,5.797328946042373e-05,3,0,5,0
CLM-000596,3,4,171,5.7620545442966835e-05,10,0,5,0
CLM-000597,3,113,112,5.6815388650692674e-05,5,0,8,0
CLM-000598,2,138,126,4.547528266627086e-05,3,0,0,0
CLM-000599,2,7,228,4.99597365066786e-05,4,0,0,0
CLM-000600,3,7,228,5.76836716816182e-05,10,0,9,0
CLM-000601,2,46,231,4.070538569097918e-05,5,0,0,0
CLM-000602,3,60,185,5.754810480201051e-05,7,0,6,0
CLM-000603,3,72,241,5.7171842603325694e-05,2,0,4,0
CLM-000604,3,33,252,5.949355067332167e-05,1,0,8,0
CLM-000605,2,4,171,4.6089902219257093e-05,3,0,0,0
CLM-000606,3,40,252,5.6451824491961126e-05,6,0,4,0
CLM-000607,3,67,251,6.413870773250163e-05,4,0,5,0
CLM-000608,2,1,187,5.7690918660228026e-05,2,0,0,0
CLM-000609,3,40,252,5.750478623313933e-05,5,0,11,0
CLM-000610,3,60,185,6.459253183265374e-05,1,0,8,0
CLM-000611,3,133,244,6.432406850149728e-05,1,0,6,0
CLM-000612,3,45,190,7.11971580243071e-05,0,0,9,0
CLM-000613,3,67,251,6.093442161330915e-05,2,0,7,0
CLM-000614,2,24,168,4.008482407494735e-05,11,0,0,0
CLM-000615,3,3,130,5.562743464803014e-05,4,0,6,0
CLM-000616,2,50,142,4.346011039026782e-05,4,0,0,0
CLM-000617,2,24,168,4.350847610428971e-05,2,0,0,0
CLM-000618,2,124,145,4.835600083226671e-05,1,0,0,0
CLM-000619,2,46,231,4.070538569097918e-05,5,0,0,0
CLM-000620,2,23,168,4.778153680855934e-05,1,0,0,0
CLM-000621,2,88,244,4.2120661379402427e-05,9,0,0,0
CLM-000622,2,64,151,4.67634964135574e-05,4,0,0,0
CLM-000623,2,21,196,4.032267353821966e-05,6,0,0,0
CLM-000624,2,120,173,5.675198398650738e-05,0,0,0,0
CLM-000625,2,12,118,4.4337979418512654e-05,5,0,0,0
CLM-000626,3,11,82,6.778162743479693e-05,0,0,6,0
CLM-000627,2,107,161,5.169913681691547e-05,6,0,0,0
CLM-000628,3,45,190,5.4147830871829104e-05,4,0,9,0
CLM-000629,2,20,224,5.534995868929841e-05,1,0,0,0
CLM-000630,2,6,344,4.807116396601795e-05,4,0,0,0
CLM-000631,2,64,151,4.694781586199573e-05,1,0,0,0
CLM-000632,2,65,160,4.242294664842849e-05,3,0,0,0
CLM-000633,3,23,168,6.110837956608498e-05,1,0,5,0
CLM-000634,2,139,96,4.163989883430906e-05,4,0,0,0
CLM-000635,3,107,161,5.697792298236333e-05,5,0,6,0
CLM-000636,3,54,156,5.814141651661022e-05,4,0,5,0
CLM-000637,3,16,208,5.749007895108568e-05,5,0,7,0
CLM-000638,2,79,85,4.8812216744407076e-05,2,0,0,0
CLM-000639,2,72,241,4.450722733830821e-05,6,0,0,0
CLM-000640,3,86,230,5.699227141860011e-05,6,0,5,0
CLM-000641,2,88,244,4.271387749235038e-05,4,0,0,0
CLM-000642,3,33,252,5.4442233907726967e-05,5,0,7,0
CLM-000643,3,138,126,6.688159928261167e-05,2,0,7,0
CLM-000644,3,86,230,6.481996480857649e-05,5,0,8,0
CLM-000645,3,72,241,6.178265112628642e-05,6,0,1,0
CLM-000646,3,17,185,5.601662089425359e-05,12,0,3,0
CLM-000647,3,87,114,5.660642561262286e-05,2,0,6,0
CLM-000648,3,46,231,5.665934532023098e-05,5,0,4,0
CLM-000649,3,31,151,5.693799036285432e-05,6,0,5,0
CLM-000650,3,40,252,5.744107128899961e-05,6,0,6,0
CLM-000651,3,31,151,5.932604024731244e-05,1,0,8,0
CLM-000652,3,75,184,5.7942338498064074e-05,10,0,16,0
CLM-000653,3,103,178,5.903789418714875e-05,4,0,6,0
CLM-000654,3,5,184,5.773173852957218e-05,8,0,9,0
CLM-000655,3,23,168,5.697684042730119e-05,10,0,9,0
CLM-000656,2,87,114,4.11030922992656e-05,8,0,0,0
CLM-000657,3,78,272,6.0199038727650824e-05,2,0,7,0
CLM-000658,3,82,262,5.520014698081811e-05,7,0,5,0
CLM-000659,2,123,185,4.848636986452517e-05,4,0,0,0
CLM-000660,3,14,186,5.828840148494716e-05,10,0,3,0
CLM-000661,2,148,222,4.2854595808877854e-05,1,0,0,0
CLM-000662,2,28,254,4.340345142319889e-05,8,0,0,0
CLM-000663,3,45,190,5.489092665888175e-05,3,0,3,0
CLM-000664,2,70,239,4.553286854306696e-05,4,0,0,0
CLM-000665,2,117,108,5.217633965803246e-05,2,0,0,0
CLM-000666,2,150,122,4.1355666050877815e-05,6,0,0,0
CLM-000667,2,136,199,4.3013546249292133e-05,3,0,0,0
CLM-000668,3,7,228,5.578286651293428e-05,9,0,7,0
CLM-000669,3,79,85,5.7535085148486776e-05,3,0,7,0
CLM-000670,2,21,196,3.81009983141327e-05,15,0,0,0
CLM-000671,3,86,230,5.8585692830133036e-05,4,0,3,0
CLM-000672,2,40,252,4.3101451667752454e-05,6,0,0,0
CLM-000673,2,19,261,4.205699318990873e-05,8,0,0,0
CLM-000674,3,57,193,5.7942249732988793e-05,4,0,5,0
CLM-000675,3,25,266,6.295876334886227e-05,2,0,5,0
CLM-000676,2,139,96,4.747226245241219e-05,4,0,0,0
CLM-000677,2,71,210,4.329578123372425e-05,4,0,0,0
CLM-000678,2,50,142,4.1739515003393014e-05,7,0,0,0
CLM-000679,3,81,211,6.13623811912618e-05,1,0,10,0
CLM-000680,2,112,172,4.2088653722340794e-05,5,0,0,0
CLM-000681,3,54,156,5.783916671760574e-05,4,0,5,0
CLM-000682,3,72,241,5.5699362494995104e-05,3,0,9,0
CLM-000683,3,42,157,5.974000372522787e-05,4,0,8,0
CLM-000684,2,40,252,4.5829911763677326e-05,5,0,0,0
CLM-000685,3,136,199,6.20827664945244e-05,4,0,4,0
CLM-000686,3,28,254,5.508045321472422e-05,3,0,12,0
CLM-000687,3,117,108,5.634046181987392e-05,3,0,5,0
CLM-000688,3,5,184,6.071411616137175e-05,1,0,4,0
CLM-000689,3,80,306,6.151619213657141e-05,5,0,5,0
CLM-000690,2,113,112,4.1907038457262755e-05,5,0,0,0
CLM-000691,3,88,244,6.029058697672822e-05,2,0,7,0
CLM-000692,3,111,213,7.086835979584863e-05,0,0,5,0
CLM-000693,3,88,244,5.9455270507842714e-05,3,0,6,0
CLM-000694,3,75,184,6.14392191539831e-05,4,0,9,0
CLM-000695,3,97,185,5.789880721522194e-05,4,0,13,0
CLM-000696,3,110,151,5.6326675130907243e-05,4,0,7,0
CLM-000697,3,19,261,5.939948400071654e-05,5,0,4,0
CLM-000698,3,24,168,6.018648441833539e-05,5,0,3,0
CLM-000699,3,20,224,5.340434561136734e-05,5,0,8,0
CLM-000700,3,96,149,7.061317298173015e-05,0,0,4,0
CLM-000701,3,6,344,5.494257933411255e-05,8,0,7,0
CLM-000702,3,97,185,6.184674835026792e-05,7,0,4,0
CLM-000703,2,117,108,4.5309942900082756e-05,5,0,0,0
CLM-000704,2,25,266,4.242459179596918e-05,4,0,0,0
CLM-000705,3,136,199,5.780718338990365e-05,4,0,5,0
CLM-000706,2,87,114,4.27414021842906e-05,4,0,0,0
CLM-000707,3,99,204,5.88091741437935e-05,3,0,6,0
CLM-000708,3,107,161,6.035592623887861e-05,7,0,4,0
CLM-000709,3,23,168,6.223311074160162e-05,2,0,6,0
CLM-000710,3,20,224,5.782098315021626e-05,3,0,5,0
CLM-000711,2,64,151,5.311823130574341e-05,5,0,0,0
CLM-000712,3,146,202,6.465402169615981e-05,3,0,4,0
CLM-000713,2,124,145,4.689411327234892e-05,1,0,0,0
CLM-000714,3,117,108,6.670318884577708e-05,2,0,4,0
CLM-000715,3,39,253,5.655421888578516e-05,4,0,6,0
CLM-000716,3,1,187,5.808044091344575e-05,5,0,8,0
CLM-000717,3,103,178,5.7467901157695846e-05,4,0,7,0
CLM-000718,3,71,210,6.216495186908119e-05,1,0,8,0
CLM-000719,3,82,262,5.813583968507338e-05,6,0,5,0
CLM-000720,3,148,222,5.6539688663155875e-05,3,0,9,0
CLM-000721,2,7,228,4.682006125673455e-05,2,0,0,0
CLM-000722,3,150,122,7.74836925314424e-05,0,0,3,0
CLM-000723,2,60,185,4.585585260120749e-05,5,0,0,0
CLM-000724,3,82,262,5.981332395509986e-05,2,0,10,0
CLM-000725,3,112,172,5.983315400224248e-05,2,0,6,0
CLM-000726,2,102,256,4.710893034012476e-05,3,0,0,0
CLM-000727,3,33,252,6.314656616919674e-05,4,0,6,0
CLM-000728,2,67,251,4.362191760944612e-05,3,0,0,0
CLM-000729,2,122,299,4.420025815402705e-05,3,0,0,0
CLM-000730,3,7,228,6.156070264987218e-05,2,0,5,0
CLM-000731,3,122,299,5.52020382621884e-05,11,0,9,0
CLM-000732,3,60,185,5.7170717598046045e-05,5,0,8,0
CLM-000733,3,3,130,5.968479689068067e-05,3,0,9,0
CLM-000734,3,54,156,6.600413726607031e-05,1,0,9,0
CLM-000735,3,31,151,5.8669745916035756e-05,6,0,9,0
CLM-000736,2,65,160,4.5596527794767474e-05,3,0,0,0
CLM-000737,3,67,251,5.6991926337363814e-05,3,0,8,0
CLM-000738,2,86,230,4.271921678865025e-05,4,0,0,0
CLM-000739,3,19,261,5.9307842357310044e-05,4,0,8,0
CLM-000740,3,111,213,6.0409557572298455e-05,2,0,5,0
CLM-000741,3,80,306,6.009359008509825e-05,2,0,5,0
CLM-000742,3,68,161,5.5911084843932065e-05,7,0,4,0
CLM-000743,3,80,306,5.700655157856958e-05,9,0,7,0
CLM-000744,2,21,196,4.5677315070655136e-05,3,0,0,0
CLM-000745,3,28,254,5.763625914415107e-05,4,0,6,0
CLM-000746,2,68,161,4.543027866224486e-05,3,0,0,0
CLM-000747,2,124,145,5.8638372276812415e-05,0,0,0,0
CLM-000748,2,123,185,4.0382838158985746e-05,4,0,0,0
CLM-000749,2,99,204,5.215084311787194e-05,0,0,0,0
CLM-000750,2,68,161,5.5588350905805746e-05,1,0,0,0
CLM-000751,2,135,141,4.160416477706824e-05,4,0,0,0
CLM-000752,2,24,168,4.955366778301705e-05,6,0,0,0
CLM-000753,2,67,251,4.3916483782271226e-05,4,0,0,0
CLM-000754,3,16,208,5.908340005963664e-05,3,0,8,0
CLM-000755,2,1,187,5.2165329996097864e-05,2,0,0,0
CLM-000756,3,42,157,6.0935954354513654e-05,4,0,7,0
CLM-000757,3,25,266,5.7040809193712046e-05,4,0,8,0
CLM-000758,3,80,306,5.448058737997044e-05,7,0,5,0
CLM-000759,2,40,252,4.603887178544023e-05,2,0,0,0
CLM-000760,3,28,254,6.042738269746885e-05,3,0,7,0
CLM-000761,2,148,222,4.5631204371336014e-05,1,0,0,0
CLM-000762,3,80,306,5.396522404565103e-05,7,0,8,0
CLM-000763,2,68,161,4.3311630011837945e-05,4,0,0,0
CLM-000764,3,99,204,5.413669465431544e-05,9,0,5,0
CLM-000765,2,50,142,5.93588048740835e-05,0,0,0,0
CLM-000766,2,122,299,4.053409462540765e-05,11,0,0,0
CLM-000767,2,19,261,4.134346818795114e-05,9,0,0,0
CLM-000768,2,56,91,4.465097720651597e-05,8,0,0,0
CLM-000769,2,71,210,5.404128567622711e-05,3,0,0,0
CLM-000770,3,64,151,5.830424277449189e-05,6,0,4,0
CLM-000771,2,110,151,3.99841945088395e-05,11,0,0,0
CLM-000772,3,40,252,5.8098083663124434e-05,5,0,5,0
CLM-000773,3,123,185,6.289854644546184e-05,1,0,8,0
CLM-000774,3,118,113,5.6017266139559605e-05,9,0,13,0
CLM-000775,2,135,141,4.584752983688663e-05,3,0,0,0
CLM-000776,3,75,184,6.208666537824449e-05,1,0,5,0
CLM-000777,3,111,213,5.907697985386471e-05,3,0,4,0
CLM-000778,2,60,185,4.2035035679722516e-05,3,0,0,0
CLM-000779,3,102,256,5.740699721280774e-05,11,0,3,0
CLM-000780,3,75,184,6.944278395198451e-05,0,0,3,0
CLM-000781,2,7,228,3.908805358531022e-05,10,0,0,0
CLM-000782,3,60,185,6.123291906256326e-05,5,0,8,0
CLM-000783,3,25,266,5.573839458117527e-05,3,0,13,0
CLM-000784,3,54,156,6.082990583460795e-05,2,0,6,0
CLM-000785,3,111,213,6.062098049985684e-05,2,0,5,0
CLM-000786,3,82,262,7.56600531209336e-05,0,0,5,0
CLM-000787,2,103,178,4.245859437652068e-05,4,0,0,0
CLM-000788,2,72,241,4.3520255102064015e-05,6,0,0,0
CLM-000789,2,40,252,4.5829533046708374e-05,2,0,0,0
CLM-000790,3,75,184,6.172337878797053e-05,1,0,12,0
CLM-000791,2,131,61,4.156752584915403e-05,5,0,0,0
CLM-000792,3,65,160,6.600991595285341e-05,2,0,4,0
CLM-000793,2,40,252,4.352767150520842e-05,4,0,0,0
CLM-000794,3,133,244,5.929541508528864e-05,2,0,4,0
CLM-000795,3,7,228,5.436958400527063e-05,10,0,9,0
CLM-000796,3,133,244,6.056514791455774e-05,10,0,2,0
CLM-000797,3,17,185,5.5887609247981426e-05,7,0,7,0
CLM-000798,3,21,196,5.936883781296202e-05,5,0,6,0
CLM-000799,3,128,197,6.0632740081216605e-05,6,0,3,0
CLM-000800,3,78,272,6.272163369485027e-05,2,0,3,0
CLM-000801,3,72,241,5.9085988217521256e-05,1,0,6,0
CLM-000802,3,80,306,6.111409521191902e-05,3,0,9,0
CLM-000803,3,107,161,6.077896599230599e-05,4,0,6,0
CLM-000804,2,19,261,4.7915733087104636e-05,1,0,0,0
CLM-000805,3,65,160,7.221604004125582e-05,0,0,4,0
CLM-000806,3,67,251,5.65494340354013e-05,4,0,5,0
CLM-000807,3,79,85,6.391745154601648e-05,3,0,4,0
CLM-000808,3,70,239,5.7541062005213095e-05,4,0,9,0
CLM-000809,3,60,185,6.12181344312928e-05,2,0,4,0
CLM-000810,2,4,171,4.0738255598895736e-05,5,0,0,0
CLM-000811,2,135,141,5.0847416005284524e-05,3,0,0,0
CLM-000812,3,107,161,7.198538369568666e-05,0,0,2,0
CLM-000813,3,24,168,5.712671600157387e-05,4,0,5,0
CLM-000814,2,70,239,5.3907838201060065e-05,0,0,0,0
CLM-000815,3,120,173,6.008505193047491e-05,4,0,3,0
CLM-000816,3,107,161,5.62197844900757e-05,6,0,4,0
CLM-000817,2,77,134,4.2956679037624896e-05,3,0,0,0
CLM-000818,3,50,142,5.66988713605517e-05,7,0,5,0
CLM-000819,3,12,118,6.315131647978154e-05,5,0,9,0
CLM-000820,3,33,252,5.978702666773654e-05,4,0,5,0
CLM-000821,3,123,185,6.324058975239888e-05,2,0,3,0
CLM-000822,3,20,224,6.294205120425581e-05,1,0,7,0
CLM-000823,2,23,168,4.364700604409339e-05,4,0,0,0
CLM-000824,2,43,117,4.2165525288776784e-05,5,0,0,0
CLM-000825,3,102,256,6.189547561259216e-05,1,0,11,0
CLM-000826,3,97,185,6.125958518595445e-05,1,0,6,0
CLM-000827,2,22,165,4.7745676878955485e-05,2,0,0,0
CLM-000828,2,43,117,4.285078084862033e-05,4,0,0,0
CLM-000829,2,12,118,4.4353463843516575e-05,4,0,0,0
CLM-000830,3,128,197,6.573264808897372e-05,0,0,9,0
CLM-000831,2,90,201,4.095475104010035e-05,12,0,0,0
CLM-000832,3,77,134,5.797431683104154e-05,7,0,5,0
CLM-000833,3,31,151,5.511169237098881e-05,7,0,11,0
CLM-000834,3,7,228,5.6419991208208776e-05,4,0,5,0
CLM-000835,3,22,165,6.004240675903625e-05,3,0,3,0
CLM-000836,3,22,165,6.49415394302138e-05,2,0,7,0
CLM-000837,2,24,168,4.422814398062989e-05,6,0,0,0
CLM-000838,2,146,202,4.6286262142755294e-05,2,0,0,0
CLM-000839,3,61,56,6.033103833542773e-05,2,0,6,0
CLM-000840,2,6,344,4.26071955816638e-05,5,0,0,0
CLM-000841,3,102,256,5.8772677317259786e-05,4,0,4,0
CLM-000842,2,86,230,6.990635245263861e-05,0,0,0,0
CLM-000843,3,6,344,7.808118526225753e-05,0,0,5,0
CLM-000844,3,126,110,6.987260128210552e-05,2,0,1,0
CLM-000845,3,138,126,5.948483863011947e-05,1,0,5,0
CLM-000846,3,142,134,5.8013588574954035e-05,3,0,4,0
CLM-000847,3,79,85,5.767698808476692e-05,12,0,6,0
CLM-000848,2,29,129,4.496605375630027e-05,2,0,0,0
CLM-000849,3,84,191,6.985041762242119e-05,0,0,3,0
CLM-000850,3,86,230,5.844338963248459e-05,4,0,9,0
CLM-000851,2,40,252,5.4923075160579436e-05,0,0,0,0
CLM-000852,2,120,173,5.01239189441572e-05,2,0,0,0
CLM-000853,3,84,191,6.038712226929475e-05,1,0,6,0
CLM-000854,3,57,193,6.355994191126454e-05,1,0,2,0
CLM-000855,3,148,222,6.065862329952396e-05,1,0,5,0
CLM-000856,3,67,251,5.960152684742205e-05,3,0,3,0
CLM-000857,3,16,208,5.800964094024627e-05,7,0,4,0
CLM-000858,3,110,151,7.070079572176132e-05,0,0,8,0
CLM-000859,2,150,122,4.031937187403391e-05,4,0,0,0
CLM-000860,2,6,344,5.07132839114373e-05,2,0,0,0
CLM-000861,3,42,157,5.9803630089348654e-05,2,0,6,0
CLM-000862,3,148,222,6.18142636154373e-05,2,0,5,0
