detected_ring_id,claim_id,community_id,community_size,community_density,n_claim_members
DRING-007,CLM-002079,6,344,0.0073,165
DRING-007,CLM-002253,6,344,0.0073,165
DRING-007,CLM-002259,6,344,0.0073,165
DRING-007,CLM-002286,6,344,0.0073,165
DRING-007,CLM-002320,6,344,0.0073,165
DRING-007,CLM-002448,6,344,0.0073,165
DRING-007,CLM-002495,6,344,0.0073,165
DRING-007,CLM-002498,6,344,0.0073,165
DRING-007,CLM-002581,6,344,0.0073,165
DRING-007,CLM-002588,6,344,0.0073,165
DRING-007,CLM-002690,6,344,0.0073,165
DRING-007,CLM-002740,6,344,0.0073,165
DRING-007,CLM-002763,6,344,0.0073,165
DRING-007,CLM-002780,6,344,0.0073,165
DRING-007,CLM-002829,6,344,0.0073,165
DRING-007,CLM-002831,6,344,0.0073,165
DRING-007,CLM-002832,6,344,0.0073,165
DRING-007,CLM-002889,6,344,0.0073,165
DRING-007,CLM-002942,6,344,0.0073,165
DRING-007,CLM-002962,6,344,0.0073,165
DRING-007,CLM-002984,6,344,0.0073,165
DRING-007,CLM-003040,6,344,0.0073,165
DRING-007,CLM-003059,6,344,0.0073,165
DRING-007,CLM-003081,6,344,0.0073,165
DRING-007,CLM-003099,6,344,0.0073,165
DRING-007,CLM-003121,6,344,0.0073,165
DRING-007,CLM-003177,6,344,0.0073,165
DRING-007,CLM-003294,6,344,0.0073,165
DRING-007,CLM-003330,6,344,0.0073,165
DRING-007,CLM-003362,6,344,0.0073,165
DRING-007,CLM-003391,6,344,0.0073,165
DRING-007,CLM-003417,6,344,0.0073,165
DRING-007,CLM-003419,6,344,0.0073,165
DRING-007,CLM-003460,6,344,0.0073,165
DRING-007,CLM-003464,6,344,0.0073,165
DRING-007,CLM-003470,6,344,0.0073,165
DRING-007,CLM-003491,6,344,0.0073,165
DRING-007,CLM-003492,6,344,0.0073,165
DRING-007,CLM-003590,6,344,0.0073,165
DRING-007,CLM-003663,6,344,0.0073,165
DRING-007,CLM-003734,6,344,0.0073,165
DRING-007,CLM-003776,6,344,0.0073,165
DRING-007,CLM-003815,6,344,0.0073,165
DRING-007,CLM-003864,6,344,0.0073,165
DRING-007,CLM-003872,6,344,0.0073,165
DRING-007,CLM-003915,6,344,0.0073,165
DRING-007,CLM-003966,6,344,0.0073,165
DRING-007,CLM-004029,6,344,0.0073,165
DRING-007,CLM-004139,6,344,0.0073,165
DRING-007,CLM-004180,6,344,0.0073,165
DRING-007,CLM-004202,6,344,0.0073,165
DRING-007,CLM-004300,6,344,0.0073,165
DRING-007,CLM-004336,6,344,0.0073,165
DRING-007,CLM-004337,6,344,0.0073,165
DRING-007,CLM-004360,6,344,0.0073,165
DRING-007,CLM-004383,6,344,0.0073,165
DRING-007,CLM-004387,6,344,0.0073,165
DRING-007,CLM-004408,6,344,0.0073,165
DRING-007,CLM-004410,6,344,0.0073,165
DRING-007,CLM-004533,6,344,0.0073,165
DRING-007,CLM-004534,6,344,0.0073,165
DRING-007,CLM-004585,6,344,0.0073,165
DRING-007,CLM-004586,6,344,0.0073,165
DRING-007,CLM-004593,6,344,0.0073,165
DRING-007,CLM-004629,6,344,0.0073,165
DRING-007,CLM-004720,6,344,0.0073,165
DRING-007,CLM-004767,6,344,0.0073,165
DRING-007,CLM-004796,6,344,0.0073,165
DRING-007,CLM-004823,6,344,0.0073,165
DRING-007,CLM-004826,6,344,0.0073,165
DRING-007,CLM-004859,6,344,0.0073,165
DRING-007,CLM-004948,6,344,0.0073,165
DRING-007,CLM-004952,6,344,0.0073,165
DRING-007,CLM-004968,6,344,0.0073,165
DRING-007,CLM-005019,6,344,0.0073,165
DRING-007,CLM-005153,6,344,0.0073,165
DRING-007,CLM-005170,6,344,0.0073,165
DRING-007,CLM-005171,6,344,0.0073,165
DRING-007,CLM-005202,6,344,0.0073,165
DRING-007,CLM-005332,6,344,0.0073,165
DRING-007,CLM-005358,6,344,0.0073,165
DRING-007,CLM-005382,6,344,0.0073,165
DRING-007,CLM-005418,6,344,0.0073,165
DRING-007,CLM-005479,6,344,0.0073,165
DRING-007,CLM-005488,6,344,0.0073,165
DRING-007,CLM-005508,6,344,0.0073,165
DRING-007,CLM-005535,6,344,0.0073,165
DRING-007,CLM-005545,6,344,0.0073,165
DRING-007,CLM-005575,6,344,0.0073,165
DRING-007,CLM-005614,6,344,0.0073,165
DRING-007,CLM-005630,6,344,0.0073,165
DRING-007,CLM-005678,6,344,0.0073,165
DRING-007,CLM-005682,6,344,0.0073,165
DRING-007,CLM-005717,6,344,0.0073,165
DRING-007,CLM-005815,6,344,0.0073,165
DRING-007,CLM-005870,6,344,0.0073,165
DRING-007,CLM-005917,6,344,0.0073,165
DRING-007,CLM-005927,6,344,0.0073,165
DRING-007,CLM-005945,6,344,0.0073,165
DRING-007,CLM-005955,6,344,0.0073,165
DRING-007,CLM-005998,6,344,0.0073,165
DRING-007,CLM-006038,6,344,0.0073,165
DRING-007,CLM-006051,6,344,0.0073,165
DRING-007,CLM-006152,6,344,0.0073,165
DRING-007,CLM-006153,6,344,0.0073,165
DRING-007,CLM-006165,6,344,0.0073,165
DRING-007,CLM-006225,6,344,0.0073,165
DRING-007,CLM-006300,6,344,0.0073,165
DRING-007,CLM-006302,6,344,0.0073,165
DRING-007,CLM-006364,6,344,0.0073,165
DRING-007,CLM-006371,6,344,0.0073,165
DRING-007,CLM-006411,6,344,0.0073,165
DRING-007,CLM-006415,6,344,0.0073,165
DRING-007,CLM-006534,6,344,0.0073,165
DRING-007,CLM-006555,6,344,0.0073,165
DRING-007,CLM-006559,6,344,0.0073,165
DRING-007,CLM-006707,6,344,0.0073,165
DRING-007,CLM-006840,6,344,0.0073,165
DRING-007,CLM-006842,6,344,0.0073,165
DRING-007,CLM-006856,6,344,0.0073,165
DRING-007,CLM-006867,6,344,0.0073,165
DRING-007,CLM-006876,6,344,0.0073,165
DRING-007,CLM-006965,6,344,0.0073,165
DRING-008,CLM-000008,7,228,0.0109,107
DRING-008,CLM-000146,7,228,0.0109,107
DRING-008,CLM-000198,7,228,0.0109,107
DRING-008,CLM-000291,7,228,0.0109,107
DRING-008,CLM-000389,7,228,0.0109,107
DRING-008,CLM-000495,7,228,0.0109,107
DRING-008,CLM-000558,7,228,0.0109,107
DRING-008,CLM-000599,7,228,0.0109,107
DRING-008,CLM-000600,7,228,0.0109,107
DRING-008,CLM-000668,7,228,0.0109,107
DRING-008,CLM-000721,7,228,0.0109,107
DRING-008,CLM-000730,7,228,0.0109,107
DRING-008,CLM-000781,7,228,0.0109,107
DRING-008,CLM-000795,7,228,0.0109,107
DRING-008,CLM-000834,7,228,0.0109,107
DRING-008,CLM-000930,7,228,0.0109,107
DRING-008,CLM-001087,7,228,0.0109,107
DRING-008,CLM-001135,7,228,0.0109,107
DRING-008,CLM-001188,7,228,0.0109,107
DRING-008,CLM-001207,7,228,0.0109,107
DRING-008,CLM-001215,7,228,0.0109,107
DRING-008,CLM-001258,7,228,0.0109,107
DRING-008,CLM-001276,7,228,0.0109,107
DRING-008,CLM-001426,7,228,0.0109,107
DRING-008,CLM-001427,7,228,0.0109,107
DRING-008,CLM-001614,7,228,0.0109,107
DRING-008,CLM-001670,7,228,0.0109,107
DRING-008,CLM-001862,7,228,0.0109,107
DRING-008,CLM-001939,7,228,0.0109,107
DRING-008,CLM-002042,7,228,0.0109,107
DRING-008,CLM-002054,7,228,0.0109,107
DRING-008,CLM-002133,7,228,0.0109,107
DRING-008,CLM-002243,7,228,0.0109,107
DRING-008,CLM-002265,7,228,0.0109,107
DRING-008,CLM-002307,7,228,0.0109,107
DRING-008,CLM-002311,7,228,0.0109,107
DRING-008,CLM-002326,7,228,0.0109,107
DRING-008,CLM-002349,7,228,0.0109,107
DRING-008,CLM-002428,7,228,0.0109,107
DRING-008,CLM-002564,7,228,0.0109,107
DRING-008,CLM-002565,7,228,0.0109,107
DRING-008,CLM-002649,7,228,0.0109,107
DRING-008,CLM-002863,7,228,0.0109,107
DRING-008,CLM-002903,7,228,0.0109,107
DRING-008,CLM-002931,7,228,0.0109,107
DRING-008,CLM-002941,7,228,0.0109,107
DRING-008,CLM-003160,7,228,0.0109,107
DRING-008,CLM-003169,7,228,0.0109,107
DRING-008,CLM-003344,7,228,0.0109,107
DRING-008,CLM-003374,7,228,0.0109,107
DRING-008,CLM-003401,7,228,0.0109,107
DRING-008,CLM-003480,7,228,0.0109,107
DRING-008,CLM-003526,7,228,0.0109,107
DRING-008,CLM-003535,7,228,0.0109,107
DRING-008,CLM-003678,7,228,0.0109,107
DRING-008,CLM-003704,7,228,0.0109,107
DRING-008,CLM-003818,7,228,0.0109,107
DRING-008,CLM-003900,7,228,0.0109,107
DRING-008,CLM-003923,7,228,0.0109,107
DRING-008,CLM-003993,7,228,0.0109,107
DRING-008,CLM-004044,7,228,0.0109,107
DRING-008,CLM-004155,7,228,0.0109,107
DRING-008,CLM-004201,7,228,0.0109,107
DRING-008,CLM-004225,7,228,0.0109,107
DRING-008,CLM-004489,7,228,0.0109,107
DRING-008,CLM-004602,7,228,0.0109,107
DRING-008,CLM-004715,7,228,0.0109,107
DRING-008,CLM-004740,7,228,0.0109,107
DRING-008,CLM-004783,7,228,0.0109,107
DRING-008,CLM-004824,7,228,0.0109,107
DRING-008,CLM-004847,7,228,0.0109,107
DRING-008,CLM-004886,7,228,0.0109,107
DRING-008,CLM-004918,7,228,0.0109,107
DRING-008,CLM-005063,7,228,0.0109,107
DRING-008,CLM-005069,7,228,0.0109,107
DRING-008,CLM-005112,7,228,0.0109,107
DRING-008,CLM-005125,7,228,0.0109,107
DRING-008,CLM-005158,7,228,0.0109,107
DRING-008,CLM-005304,7,228,0.0109,107
DRING-008,CLM-005316,7,228,0.0109,107
DRING-008,CLM-005423,7,228,0.0109,107
DRING-008,CLM-005498,7,228,0.0109,107
DRING-008,CLM-005516,7,228,0.0109,107
DRING-008,CLM-005589,7,228,0.0109,107
DRING-008,CLM-005661,7,228,0.0109,107
DRING-008,CLM-005769,7,228,0.0109,107
DRING-008,CLM-005979,7,228,0.0109,107
DRING-008,CLM-006000,7,228,0.0109,107
DRING-008,CLM-006019,7,228,0.0109,107
DRING-008,CLM-006070,7,228,0.0109,107
DRING-008,CLM-006084,7,228,0.0109,107
DRING-008,CLM-006121,7,228,0.0109,107
DRING-008,CLM-006151,7,228,0.0109,107
DRING-008,CLM-006181,7,228,0.0109,107
DRING-008,CLM-006267,7,228,0.0109,107
DRING-008,CLM-006343,7,228,0.0109,107
DRING-008,CLM-006462,7,228,0.0109,107
DRING-008,CLM-006468,7,228,0.0109,107
DRING-008,CLM-006556,7,228,0.0109,107
DRING-008,CLM-006557,7,228,0.0109,107
DRING-008,CLM-006560,7,228,0.0109,107
DRING-008,CLM-006663,7,228,0.0109,107
DRING-008,CLM-006692,7,228,0.0109,107
DRING-008,CLM-006738,7,228,0.0109,107
DRING-008,CLM-006747,7,228,0.0109,107
DRING-008,CLM-006896,7,228,0.0109,107
DRING-008,CLM-006950,7,228,0.0109,107
DRING-009,CLM-000010,136,199,0.0127,96
DRING-009,CLM-000136,136,199,0.0127,96
DRING-009,CLM-000362,136,199,0.0127,96
DRING-009,CLM-000667,136,199,0.0127,96
DRING-009,CLM-000685,136,199,0.0127,96
DRING-009,CLM-000705,136,199,0.0127,96
DRING-009,CLM-000894,136,199,0.0127,96
DRING-009,CLM-000896,136,199,0.0127,96
DRING-009,CLM-000906,136,199,0.0127,96
DRING-009,CLM-000962,136,199,0.0127,96
DRING-009,CLM-000978,136,199,0.0127,96
DRING-009,CLM-001034,136,199,0.0127,96
DRING-009,CLM-001073,136,199,0.0127,96
DRING-009,CLM-001195,136,199,0.0127,96
DRING-009,CLM-001232,136,199,0.0127,96
DRING-009,CLM-001257,136,199,0.0127,96
DRING-009,CLM-001401,136,199,0.0127,96
DRING-009,CLM-001405,136,199,0.0127,96
DRING-009,CLM-001596,136,199,0.0127,96
DRING-009,CLM-001704,136,199,0.0127,96
DRING-009,CLM-001705,136,199,0.0127,96
DRING-009,CLM-001755,136,199,0.0127,96
DRING-009,CLM-001800,136,199,0.0127,96
DRING-009,CLM-001930,136,199,0.0127,96
DRING-009,CLM-002011,136,199,0.0127,96
DRING-009,CLM-002375,136,199,0.0127,96
DRING-009,CLM-002409,136,199,0.0127,96
DRING-009,CLM-002447,136,199,0.0127,96
DRING-009,CLM-002471,136,199,0.0127,96
DRING-009,CLM-002496,136,199,0.0127,96
DRING-009,CLM-002734,136,199,0.0127,96
DRING-009,CLM-002753,136,199,0.0127,96
DRING-009,CLM-002805,136,199,0.0127,96
DRING-009,CLM-002816,136,199,0.0127,96
DRING-009,CLM-002880,136,199,0.0127,96
DRING-009,CLM-003051,136,199,0.0127,96
DRING-009,CLM-003152,136,199,0.0127,96
DRING-009,CLM-003216,136,199,0.0127,96
DRING-009,CLM-003222,136,199,0.0127,96
DRING-009,CLM-003393,136,199,0.0127,96
DRING-009,CLM-003448,136,199,0.0127,96
DRING-009,CLM-003498,136,199,0.0127,96
DRING-009,CLM-003503,136,199,0.0127,96
DRING-009,CLM-003505,136,199,0.0127,96
DRING-009,CLM-003543,136,199,0.0127,96
DRING-009,CLM-003860,136,199,0.0127,96
DRING-009,CLM-004000,136,199,0.0127,96
DRING-009,CLM-004104,136,199,0.0127,96
DRING-009,CLM-004156,136,199,0.0127,96
DRING-009,CLM-004158,136,199,0.0127,96
DRING-009,CLM-004235,136,199,0.0127,96
DRING-009,CLM-004247,136,199,0.0127,96
DRING-009,CLM-004305,136,199,0.0127,96
DRING-009,CLM-004370,136,199,0.0127,96
DRING-009,CLM-004452,136,199,0.0127,96
DRING-009,CLM-004505,136,199,0.0127,96
DRING-009,CLM-004528,136,199,0.0127,96
DRING-009,CLM-004587,136,199,0.0127,96
DRING-009,CLM-004610,136,199,0.0127,96
DRING-009,CLM-004684,136,199,0.0127,96
DRING-009,CLM-004763,136,199,0.0127,96
DRING-009,CLM-004807,136,199,0.0127,96
DRING-009,CLM-004875,136,199,0.0127,96
DRING-009,CLM-004967,136,199,0.0127,96
DRING-009,CLM-004980,136,199,0.0127,96
DRING-009,CLM-005076,136,199,0.0127,96
DRING-009,CLM-005136,136,199,0.0127,96
DRING-009,CLM-005138,136,199,0.0127,96
DRING-009,CLM-005201,136,199,0.0127,96
DRING-009,CLM-005216,136,199,0.0127,96
DRING-009,CLM-005233,136,199,0.0127,96
DRING-009,CLM-005337,136,199,0.0127,96
DRING-009,CLM-005417,136,199,0.0127,96
DRING-009,CLM-005494,136,199,0.0127,96
DRING-009,CLM-005565,136,199,0.0127,96
DRING-009,CLM-005685,136,199,0.0127,96
DRING-009,CLM-005764,136,199,0.0127,96
DRING-009,CLM-005765,136,199,0.0127,96
DRING-009,CLM-005794,136,199,0.0127,96
DRING-009,CLM-005906,136,199,0.0127,96
DRING-009,CLM-005932,136,199,0.0127,96
DRING-009,CLM-006009,136,199,0.0127,96
DRING-009,CLM-006042,136,199,0.0127,96
DRING-009,CLM-006157,136,199,0.0127,96
DRING-009,CLM-006285,136,199,0.0127,96
DRING-009,CLM-006409,136,199,0.0127,96
DRING-009,CLM-006419,136,199,0.0127,96
DRING-009,CLM-006450,136,199,0.0127,96
DRING-009,CLM-006527,136,199,0.0127,96
DRING-009,CLM-006675,136,199,0.0127,96
DRING-009,CLM-006756,136,199,0.0127,96
DRING-009,CLM-006763,136,199,0.0127,96
DRING-009,CLM-006766,136,199,0.0127,96
DRING-009,CLM-006782,136,199,0.0127,96
DRING-009,CLM-006877,136,199,0.0127,96
DRING-009,CLM-006920,136,199,0.0127,96
DRING-010,CLM-000011,97,185,0.0133,82
DRING-010,CLM-000075,97,185,0.0133,82
DRING-010,CLM-000213,97,185,0.0133,82
DRING-010,CLM-000333,97,185,0.0133,82
DRING-010,CLM-000523,97,185,0.0133,82
DRING-010,CLM-000567,97,185,0.0133,82
DRING-010,CLM-000695,97,185,0.0133,82
DRING-010,CLM-000702,97,185,0.0133,82
DRING-010,CLM-000826,97,185,0.0133,82
DRING-010,CLM-000951,97,185,0.0133,82
DRING-010,CLM-001001,97,185,0.0133,82
DRING-010,CLM-001225,97,185,0.0133,82
DRING-010,CLM-001441,97,185,0.0133,82
DRING-010,CLM-001470,97,185,0.0133,82
DRING-010,CLM-001586,97,185,0.0133,82
DRING-010,CLM-001696,97,185,0.0133,82
DRING-010,CLM-001764,97,185,0.0133,82
DRING-010,CLM-001776,97,185,0.0133,82
DRING-010,CLM-002081,97,185,0.0133,82
DRING-010,CLM-002088,97,185,0.0133,82
DRING-010,CLM-002124,97,185,0.0133,82
DRING-010,CLM-002197,97,185,0.0133,82
DRING-010,CLM-002220,97,185,0.0133,82
DRING-010,CLM-002319,97,185,0.0133,82
DRING-010,CLM-002356,97,185,0.0133,82
DRING-010,CLM-002385,97,185,0.0133,82
DRING-010,CLM-002659,97,185,0.0133,82
DRING-010,CLM-002810,97,185,0.0133,82
DRING-010,CLM-002898,97,185,0.0133,82
DRING-010,CLM-003000,97,185,0.0133,82
DRING-010,CLM-003070,97,185,0.0133,82
DRING-010,CLM-003074,97,185,0.0133,82
DRING-010,CLM-003076,97,185,0.0133,82
DRING-010,CLM-003106,97,185,0.0133,82
DRING-010,CLM-003145,97,185,0.0133,82
DRING-010,CLM-003253,97,185,0.0133,82
DRING-010,CLM-003267,97,185,0.0133,82
DRING-010,CLM-003333,97,185,0.0133,82
DRING-010,CLM-003376,97,185,0.0133,82
DRING-010,CLM-003447,97,185,0.0133,82
DRING-010,CLM-003643,97,185,0.0133,82
DRING-010,CLM-003853,97,185,0.0133,82
DRING-010,CLM-003861,97,185,0.0133,82
DRING-010,CLM-003899,97,185,0.0133,82
DRING-010,CLM-004009,97,185,0.0133,82
DRING-010,CLM-004136,97,185,0.0133,82
DRING-010,CLM-004214,97,185,0.0133,82
DRING-010,CLM-004262,97,185,0.0133,82
DRING-010,CLM-004263,97,185,0.0133,82
DRING-010,CLM-004506,97,185,0.0133,82
DRING-010,CLM-004509,97,185,0.0133,82
DRING-010,CLM-004614,97,185,0.0133,82
DRING-010,CLM-004744,97,185,0.0133,82
DRING-010,CLM-004788,97,185,0.0133,82
DRING-010,CLM-005152,97,185,0.0133,82
DRING-010,CLM-005229,97,185,0.0133,82
DRING-010,CLM-005391,97,185,0.0133,82
DRING-010,CLM-005408,97,185,0.0133,82
DRING-010,CLM-005450,97,185,0.0133,82
DRING-010,CLM-005534,97,185,0.0133,82
DRING-010,CLM-005636,97,185,0.0133,82
DRING-010,CLM-005672,97,185,0.0133,82
DRING-010,CLM-005748,97,185,0.0133,82
DRING-010,CLM-005849,97,185,0.0133,82
DRING-010,CLM-005971,97,185,0.0133,82
DRING-010,CLM-005982,97,185,0.0133,82
DRING-010,CLM-006021,97,185,0.0133,82
DRING-010,CLM-006224,97,185,0.0133,82
DRING-010,CLM-006317,97,185,0.0133,82
DRING-010,CLM-006361,97,185,0.0133,82
DRING-010,CLM-006503,97,185,0.0133,82
DRING-010,CLM-006573,97,185,0.0133,82
DRING-010,CLM-006610,97,185,0.0133,82
DRING-010,CLM-006751,97,185,0.0133,82
DRING-010,CLM-006761,97,185,0.0133,82
DRING-010,CLM-006786,97,185,0.0133,82
DRING-010,CLM-006802,97,185,0.0133,82
DRING-010,CLM-006854,97,185,0.0133,82
DRING-010,CLM-006889,97,185,0.0133,82
DRING-010,CLM-006892,97,185,0.0133,82
DRING-010,CLM-006929,97,185,0.0133,82
DRING-010,CLM-006952,97,185,0.0133,82
DRING-011,CLM-000012,123,185,0.0136,88
DRING-011,CLM-000037,123,185,0.0136,88
DRING-011,CLM-000244,123,185,0.0136,88
DRING-011,CLM-000401,123,185,0.0136,88
DRING-011,CLM-000446,123,185,0.0136,88
DRING-011,CLM-000659,123,185,0.0136,88
DRING-011,CLM-000748,123,185,0.0136,88
DRING-011,CLM-000773,123,185,0.0136,88
DRING-011,CLM-000821,123,185,0.0136,88
DRING-011,CLM-000876,123,185,0.0136,88
DRING-011,CLM-000932,123,185,0.0136,88
DRING-011,CLM-000943,123,185,0.0136,88
DRING-011,CLM-000992,123,185,0.0136,88
DRING-011,CLM-001099,123,185,0.0136,88
DRING-011,CLM-001362,123,185,0.0136,88
DRING-011,CLM-001372,123,185,0.0136,88
DRING-011,CLM-001380,123,185,0.0136,88
DRING-011,CLM-001408,123,185,0.0136,88
DRING-011,CLM-001489,123,185,0.0136,88
DRING-011,CLM-001545,123,185,0.0136,88
DRING-011,CLM-001582,123,185,0.0136,88
DRING-011,CLM-001610,123,185,0.0136,88
DRING-011,CLM-001648,123,185,0.0136,88
DRING-011,CLM-001662,123,185,0.0136,88
DRING-011,CLM-001677,123,185,0.0136,88
DRING-011,CLM-001728,123,185,0.0136,88
DRING-011,CLM-001746,123,185,0.0136,88
DRING-011,CLM-001786,123,185,0.0136,88
DRING-011,CLM-001795,123,185,0.0136,88
DRING-011,CLM-001976,123,185,0.0136,88
DRING-011,CLM-002029,123,185,0.0136,88
DRING-011,CLM-002126,123,185,0.0136,88
DRING-011,CLM-002168,123,185,0.0136,88
DRING-011,CLM-002170,123,185,0.0136,88
DRING-011,CLM-002217,123,185,0.0136,88
DRING-011,CLM-002261,123,185,0.0136,88
DRING-011,CLM-002271,123,185,0.0136,88
DRING-011,CLM-002382,123,185,0.0136,88
DRING-011,CLM-002434,123,185,0.0136,88
DRING-011,CLM-002459,123,185,0.0136,88
DRING-011,CLM-002589,123,185,0.0136,88
DRING-011,CLM-002616,123,185,0.0136,88
DRING-011,CLM-002680,123,185,0.0136,88
DRING-011,CLM-002851,123,185,0.0136,88
DRING-011,CLM-002926,123,185,0.0136,88
DRING-011,CLM-003048,123,185,0.0136,88
DRING-011,CLM-003050,123,185,0.0136,88
DRING-011,CLM-003235,123,185,0.0136,88
DRING-011,CLM-003283,123,185,0.0136,88
DRING-011,CLM-003495,123,185,0.0136,88
DRING-011,CLM-003519,123,185,0.0136,88
DRING-011,CLM-003657,123,185,0.0136,88
DRING-011,CLM-003745,123,185,0.0136,88
DRING-011,CLM-003828,123,185,0.0136,88
DRING-011,CLM-003981,123,185,0.0136,88
DRING-011,CLM-004016,123,185,0.0136,88
DRING-011,CLM-004032,123,185,0.0136,88
DRING-011,CLM-004067,123,185,0.0136,88
DRING-011,CLM-004151,123,185,0.0136,88
DRING-011,CLM-004203,123,185,0.0136,88
DRING-011,CLM-004242,123,185,0.0136,88
DRING-011,CLM-004244,123,185,0.0136,88
DRING-011,CLM-004303,123,185,0.0136,88
DRING-011,CLM-004315,123,185,0.0136,88
DRING-011,CLM-004378,123,185,0.0136,88
DRING-011,CLM-004526,123,185,0.0136,88
DRING-011,CLM-004549,123,185,0.0136,88
DRING-011,CLM-004591,123,185,0.0136,88
DRING-011,CLM-004596,123,185,0.0136,88
DRING-011,CLM-004604,123,185,0.0136,88
DRING-011,CLM-004701,123,185,0.0136,88
DRING-011,CLM-004761,123,185,0.0136,88
DRING-011,CLM-004795,123,185,0.0136,88
DRING-011,CLM-004843,123,185,0.0136,88
DRING-011,CLM-004890,123,185,0.0136,88
DRING-011,CLM-004935,123,185,0.0136,88
DRING-011,CLM-004995,123,185,0.0136,88
DRING-011,CLM-005511,123,185,0.0136,88
DRING-011,CLM-005792,123,185,0.0136,88
DRING-011,CLM-005828,123,185,0.0136,88
DRING-011,CLM-005833,123,185,0.0136,88
DRING-011,CLM-006069,123,185,0.0136,88
DRING-011,CLM-006124,123,185,0.0136,88
DRING-011,CLM-006550,123,185,0.0136,88
DRING-011,CLM-006914,123,185,0.0136,88
DRING-011,CLM-006949,123,185,0.0136,88
DRING-011,CLM-006966,123,185,0.0136,88
DRING-011,CLM-006973,123,185,0.0136,88
DRING-012,CLM-000013,11,82,0.0283,36
DRING-012,CLM-000280,11,82,0.0283,36
DRING-012,CLM-000626,11,82,0.0283,36
DRING-012,CLM-001123,11,82,0.0283,36
DRING-012,CLM-001472,11,82,0.0283,36
DRING-012,CLM-002038,11,82,0.0283,36
DRING-012,CLM-002094,11,82,0.0283,36
DRING-012,CLM-002201,11,82,0.0283,36
DRING-012,CLM-002388,11,82,0.0283,36
DRING-012,CLM-002594,11,82,0.0283,36
DRING-012,CLM-002896,11,82,0.0283,36
DRING-012,CLM-003188,11,82,0.0283,36
DRING-012,CLM-003190,11,82,0.0283,36
DRING-012,CLM-003240,11,82,0.0283,36
DRING-012,CLM-003359,11,82,0.0283,36
DRING-012,CLM-003406,11,82,0.0283,36
DRING-012,CLM-003432,11,82,0.0283,36
DRING-012,CLM-003620,11,82,0.0283,36
DRING-012,CLM-003692,11,82,0.0283,36
DRING-012,CLM-003711,11,82,0.0283,36
DRING-012,CLM-003772,11,82,0.0283,36
DRING-012,CLM-004055,11,82,0.0283,36
DRING-012,CLM-004456,11,82,0.0283,36
DRING-012,CLM-004466,11,82,0.0283,36
DRING-012,CLM-004584,11,82,0.0283,36
DRING-012,CLM-004661,11,82,0.0283,36
DRING-012,CLM-004736,11,82,0.0283,36
DRING-012,CLM-004756,11,82,0.0283,36
DRING-012,CLM-004797,11,82,0.0283,36
DRING-012,CLM-004906,11,82,0.0283,36
DRING-012,CLM-005188,11,82,0.0283,36
DRING-012,CLM-005268,11,82,0.0283,36
DRING-012,CLM-005523,11,82,0.0283,36
DRING-012,CLM-005599,11,82,0.0283,36
DRING-012,CLM-005829,11,82,0.0283,36
DRING-012,CLM-006834,11,82,0.0283,36
DRING-013,CLM-000014,12,118,0.0201,52
DRING-013,CLM-000286,12,118,0.0201,52
DRING-013,CLM-000524,12,118,0.0201,52
DRING-013,CLM-000625,12,118,0.0201,52
DRING-013,CLM-000819,12,118,0.0201,52
DRING-013,CLM-000829,12,118,0.0201,52
DRING-013,CLM-001115,12,118,0.0201,52
DRING-013,CLM-001156,12,118,0.0201,52
DRING-013,CLM-001678,12,118,0.0201,52
DRING-013,CLM-001798,12,118,0.0201,52
DRING-013,CLM-001856,12,118,0.0201,52
DRING-013,CLM-001971,12,118,0.0201,52
DRING-013,CLM-002024,12,118,0.0201,52
DRING-013,CLM-002034,12,118,0.0201,52
DRING-013,CLM-002216,12,118,0.0201,52
DRING-013,CLM-002648,12,118,0.0201,52
DRING-013,CLM-002825,12,118,0.0201,52
DRING-013,CLM-003021,12,118,0.0201,52
DRING-013,CLM-003168,12,118,0.0201,52
DRING-013,CLM-003310,12,118,0.0201,52
DRING-013,CLM-003494,12,118,0.0201,52
DRING-013,CLM-003605,12,118,0.0201,52
DRING-013,CLM-003662,12,118,0.0201,52
DRING-013,CLM-003895,12,118,0.0201,52
DRING-013,CLM-003945,12,118,0.0201,52
DRING-013,CLM-004222,12,118,0.0201,52
DRING-013,CLM-004397,12,118,0.0201,52
DRING-013,CLM-004414,12,118,0.0201,52
DRING-013,CLM-004571,12,118,0.0201,52
DRING-013,CLM-004970,12,118,0.0201,52
DRING-013,CLM-005132,12,118,0.0201,52
DRING-013,CLM-005196,12,118,0.0201,52
DRING-013,CLM-005205,12,118,0.0201,52
DRING-013,CLM-005245,12,118,0.0201,52
DRING-013,CLM-005392,12,118,0.0201,52
DRING-013,CLM-005400,12,118,0.0201,52
DRING-013,CLM-005421,12,118,0.0201,52
DRING-013,CLM-005486,12,118,0.0201,52
DRING-013,CLM-005550,12,118,0.0201,52
DRING-013,CLM-005664,12,118,0.0201,52
DRING-013,CLM-005889,12,118,0.0201,52
DRING-013,CLM-005902,12,118,0.0201,52
DRING-013,CLM-005908,12,118,0.0201,52
DRING-013,CLM-005984,12,118,0.0201,52
DRING-013,CLM-005997,12,118,0.0201,52
DRING-013,CLM-006216,12,118,0.0201,52
DRING-013,CLM-006240,12,118,0.0201,52
DRING-013,CLM-006779,12,118,0.0201,52
DRING-013,CLM-006858,12,118,0.0201,52
DRING-013,CLM-006951,12,118,0.0201,52
