risk_level,risk_score,recommendation,ml_probability,anomaly_score,graph_risk_indicator,multimodal_inconsistency,top_risk_factors,shap_values,claim_id
LOW,0.0,APPROVE,0.0,0.4543,False,False,"['claim_amount: ↓ legitimate (0.583)', 'n_shared_shops: ↓ legitimate (0.335)', 'device_age_days: ↓ legitimate (0.274)', 'amount_vs_device_price: ↓ legitimate (0.195)', 'days_since_policy_start: ↑ fraud (0.176)']","{'claim_amount': -0.5833, 'n_shared_shops': -0.3349, 'device_age_days': -0.2737, 'amount_vs_device_price': -0.1945, 'days_since_policy_start': 0.1764}",CLM-000061
LOW,0.0,APPROVE,0.0,0.4352,False,False,"['claim_amount: ↓ legitimate (0.587)', 'n_shared_shops: ↓ legitimate (0.420)', 'device_age_days: ↓ legitimate (0.360)', 'policy_type_encoded: ↓ legitimate (0.182)', 'days_since_policy_start: ↓ legitimate (0.175)']","{'claim_amount': -0.5872, 'n_shared_shops': -0.42, 'device_age_days': -0.36, 'policy_type_encoded': -0.1819, 'days_since_policy_start': -0.1752}",CLM-000062
LOW,0.0,APPROVE,0.0,0.4333,False,False,"['claim_amount: ↓ legitimate (0.541)', 'n_shared_shops: ↓ legitimate (0.294)', 'claim_frequency: ↓ legitimate (0.234)', 'community_size: ↓ legitimate (0.173)', 'pagerank_score: ↓ legitimate (0.167)']","{'claim_amount': -0.5412, 'n_shared_shops': -0.2944, 'claim_frequency': -0.2345, 'community_size': -0.1731, 'pagerank_score': -0.1669}",CLM-000063
LOW,0.0006,APPROVE,0.0006,0.4962,False,False,"['claim_amount: ↑ fraud (3.344)', 'n_shared_shops: ↓ legitimate (1.977)', 'amount_vs_avg: ↑ fraud (0.823)', 'amount_vs_device_price: ↑ fraud (0.724)', 'coverage_utilization: ↓ legitimate (0.502)']","{'claim_amount': 3.3442, 'n_shared_shops': -1.9766, 'amount_vs_avg': 0.8228, 'amount_vs_device_price': 0.7243, 'coverage_utilization': -0.5016}",CLM-000064
LOW,0.0,APPROVE,0.0,0.3995,False,False,"['claim_amount: ↓ legitimate (0.740)', 'device_age_days: ↓ legitimate (0.339)', 'premium_amount: ↑ fraud (0.288)', 'amount_vs_device_price: ↓ legitimate (0.192)', 'pagerank_score: ↓ legitimate (0.156)']","{'claim_amount': -0.74, 'device_age_days': -0.3386, 'premium_amount': 0.2883, 'amount_vs_device_price': -0.1915, 'pagerank_score': -0.1563}",CLM-000065
LOW,0.0001,APPROVE,0.0001,0.4889,False,False,"['claim_frequency: ↑ fraud (1.581)', 'claim_amount: ↓ legitimate (0.791)', 'coverage_utilization: ↓ legitimate (0.406)', 'device_age_days: ↓ legitimate (0.400)', 'premium_amount: ↓ legitimate (0.148)']","{'claim_frequency': 1.5813, 'claim_amount': -0.7914, 'coverage_utilization': -0.4057, 'device_age_days': -0.4005, 'premium_amount': -0.148}",CLM-000066
LOW,0.0,APPROVE,0.0,0.4361,False,False,"['claim_amount: ↓ legitimate (0.761)', 'coverage_utilization: ↓ legitimate (0.383)', 'device_age_days: ↓ legitimate (0.327)', 'claim_frequency: ↓ legitimate (0.272)', 'n_shared_shops: ↑ fraud (0.232)']","{'claim_amount': -0.7607, 'coverage_utilization': -0.3826, 'device_age_days': -0.3273, 'claim_frequency': -0.2718, 'n_shared_shops': 0.232}",CLM-000067
LOW,0.0,APPROVE,0.0,0.4406,False,False,"['claim_amount: ↓ legitimate (0.594)', 'n_shared_shops: ↓ legitimate (0.411)', 'claim_frequency: ↓ legitimate (0.264)', 'policy_type_encoded: ↓ legitimate (0.176)', 'device_age_days: ↑ fraud (0.163)']","{'claim_amount': -0.5941, 'n_shared_shops': -0.4106, 'claim_frequency': -0.2644, 'policy_type_encoded': -0.1762, 'device_age_days': 0.1629}",CLM-000068
LOW,0.0001,APPROVE,0.0001,0.4386,False,False,"['amount_vs_avg: ↑ fraud (0.695)', 'n_shared_shops: ↓ legitimate (0.432)', 'coverage_utilization: ↓ legitimate (0.415)', 'pagerank_score: ↓ legitimate (0.250)', 'amount_vs_device_price: ↓ legitimate (0.149)']","{'amount_vs_avg': 0.6954, 'n_shared_shops': -0.4324, 'coverage_utilization': -0.4149, 'pagerank_score': -0.2501, 'amount_vs_device_price': -0.149}",CLM-000069
LOW,0.0,APPROVE,0.0,0.3734,False,False,"['claim_amount: ↓ legitimate (0.782)', 'premium_amount: ↑ fraud (0.207)', 'amount_vs_device_price: ↓ legitimate (0.150)', 'n_shared_shops: ↑ fraud (0.138)', 'pagerank_score: ↓ legitimate (0.127)']","{'claim_amount': -0.7816, 'premium_amount': 0.2072, 'amount_vs_device_price': -0.1503, 'n_shared_shops': 0.1379, 'pagerank_score': -0.127}",CLM-000070
LOW,0.0001,APPROVE,0.0001,0.384,False,False,"['claim_amount: ↓ legitimate (0.751)', 'premium_amount: ↑ fraud (0.331)', 'amount_vs_device_price: ↓ legitimate (0.200)', 'community_size: ↑ fraud (0.196)', 'pagerank_score: ↓ legitimate (0.186)']","{'claim_amount': -0.7507, 'premium_amount': 0.3313, 'amount_vs_device_price': -0.2003, 'community_size': 0.1962, 'pagerank_score': -0.1865}",CLM-000071
LOW,0.0,APPROVE,0.0,0.3943,False,False,"['claim_amount: ↓ legitimate (0.538)', 'device_age_days: ↓ legitimate (0.374)', 'n_shared_shops: ↓ legitimate (0.328)', 'community_size: ↓ legitimate (0.231)', 'premium_amount: ↑ fraud (0.194)']","{'claim_amount': -0.5377, 'device_age_days': -0.3745, 'n_shared_shops': -0.3278, 'community_size': -0.2315, 'premium_amount': 0.1938}",CLM-000072
LOW,0.0,APPROVE,0.0,0.4192,False,False,"['claim_amount: ↓ legitimate (0.549)', 'coverage_utilization: ↓ legitimate (0.419)', 'n_shared_shops: ↓ legitimate (0.351)', 'pagerank_score: ↓ legitimate (0.185)', 'device_age_days: ↑ fraud (0.148)']","{'claim_amount': -0.5489, 'coverage_utilization': -0.4188, 'n_shared_shops': -0.3514, 'pagerank_score': -0.185, 'device_age_days': 0.1475}",CLM-000073
LOW,0.0001,APPROVE,0.0001,0.3939,False,False,"['claim_amount: ↓ legitimate (0.767)', 'days_since_policy_start: ↑ fraud (0.219)', 'amount_vs_device_price: ↓ legitimate (0.202)', 'n_shared_shops: ↓ legitimate (0.173)', 'community_size: ↑ fraud (0.173)']","{'claim_amount': -0.7675, 'days_since_policy_start': 0.2193, 'amount_vs_device_price': -0.2015, 'n_shared_shops': -0.1733, 'community_size': 0.1726}",CLM-000074
LOW,0.0002,APPROVE,0.0002,0.448,False,False,"['amount_vs_avg: ↑ fraud (1.049)', 'n_shared_shops: ↑ fraud (0.480)', 'device_age_days: ↓ legitimate (0.344)', 'coverage_utilization: ↑ fraud (0.220)', 'days_since_policy_start: ↓ legitimate (0.203)']","{'amount_vs_avg': 1.0488, 'n_shared_shops': 0.4802, 'device_age_days': -0.3443, 'coverage_utilization': 0.22, 'days_since_policy_start': -0.2034}",CLM-000075
LOW,0.0,APPROVE,0.0,0.3944,False,False,"['claim_amount: ↓ legitimate (0.701)', 'claim_frequency: ↓ legitimate (0.255)', 'device_age_days: ↓ legitimate (0.242)', 'days_since_policy_start: ↓ legitimate (0.180)', 'amount_vs_device_price: ↓ legitimate (0.129)']","{'claim_amount': -0.7008, 'claim_frequency': -0.2546, 'device_age_days': -0.2423, 'days_since_policy_start': -0.1797, 'amount_vs_device_price': -0.1294}",CLM-000076
LOW,0.0,APPROVE,0.0,0.4299,False,False,"['claim_amount: ↓ legitimate (0.539)', 'n_shared_shops: ↓ legitimate (0.338)', 'claim_frequency: ↓ legitimate (0.290)', 'device_age_days: ↓ legitimate (0.226)', 'premium_amount: ↑ fraud (0.203)']","{'claim_amount': -0.5387, 'n_shared_shops': -0.3378, 'claim_frequency': -0.2904, 'device_age_days': -0.2258, 'premium_amount': 0.2032}",CLM-000077
LOW,0.0,APPROVE,0.0,0.3842,False,False,"['claim_amount: ↓ legitimate (0.660)', 'claim_frequency: ↓ legitimate (0.335)', 'device_age_days: ↑ fraud (0.304)', 'days_since_policy_start: ↑ fraud (0.231)', 'amount_vs_device_price: ↓ legitimate (0.195)']","{'claim_amount': -0.6604, 'claim_frequency': -0.3354, 'device_age_days': 0.3044, 'days_since_policy_start': 0.2313, 'amount_vs_device_price': -0.1946}",CLM-000078
LOW,0.0,APPROVE,0.0,0.4343,False,False,"['claim_amount: ↓ legitimate (0.773)', 'pagerank_score: ↑ fraud (0.284)', 'device_age_days: ↑ fraud (0.216)', 'n_shared_shops: ↑ fraud (0.154)', 'amount_vs_device_price: ↓ legitimate (0.148)']","{'claim_amount': -0.7735, 'pagerank_score': 0.2841, 'device_age_days': 0.2159, 'n_shared_shops': 0.1541, 'amount_vs_device_price': -0.1483}",CLM-000079
LOW,0.0,APPROVE,0.0,0.5097,False,False,"['claim_amount: ↓ legitimate (0.545)', 'coverage_utilization: ↓ legitimate (0.422)', 'n_shared_shops: ↓ legitimate (0.327)', 'device_age_days: ↑ fraud (0.185)', 'amount_vs_device_price: ↓ legitimate (0.149)']","{'claim_amount': -0.5447, 'coverage_utilization': -0.4224, 'n_shared_shops': -0.3274, 'device_age_days': 0.1851, 'amount_vs_device_price': -0.1491}",CLM-000080
LOW,0.0,APPROVE,0.0,0.496,False,False,"['claim_amount: ↓ legitimate (0.555)', 'n_shared_shops: ↓ legitimate (0.290)', 'claim_frequency: ↓ legitimate (0.290)', 'device_age_days: ↓ legitimate (0.220)', 'amount_vs_device_price: ↓ legitimate (0.199)']","{'claim_amount': -0.5554, 'n_shared_shops': -0.2896, 'claim_frequency': -0.2895, 'device_age_days': -0.2198, 'amount_vs_device_price': -0.1992}",CLM-000081
LOW,0.0,APPROVE,0.0,0.4746,False,False,"['claim_amount: ↓ legitimate (0.695)', 'amount_vs_avg: ↑ fraud (0.589)', 'coverage_utilization: ↓ legitimate (0.404)', 'claim_frequency: ↓ legitimate (0.323)', 'community_size: ↓ legitimate (0.229)']","{'claim_amount': -0.6947, 'amount_vs_avg': 0.5895, 'coverage_utilization': -0.4043, 'claim_frequency': -0.3228, 'community_size': -0.2288}",CLM-000082
LOW,0.0001,APPROVE,0.0001,0.4105,False,False,"['claim_amount: ↓ legitimate (0.831)', 'claim_frequency: ↑ fraud (0.531)', 'premium_amount: ↑ fraud (0.217)', 'amount_vs_device_price: ↓ legitimate (0.214)', 'claim_type_encoded: ↑ fraud (0.132)']","{'claim_amount': -0.8305, 'claim_frequency': 0.5307, 'premium_amount': 0.217, 'amount_vs_device_price': -0.2139, 'claim_type_encoded': 0.1324}",CLM-000083
LOW,0.0,APPROVE,0.0,0.4322,False,False,"['amount_vs_avg: ↑ fraud (0.664)', 'coverage_utilization: ↓ legitimate (0.365)', 'claim_frequency: ↓ legitimate (0.343)', 'community_size: ↓ legitimate (0.270)', 'amount_vs_device_price: ↓ legitimate (0.224)']","{'amount_vs_avg': 0.6643, 'coverage_utilization': -0.3654, 'claim_frequency': -0.3431, 'community_size': -0.27, 'amount_vs_device_price': -0.2242}",CLM-000084
LOW,0.0,APPROVE,0.0,0.4207,False,False,"['claim_amount: ↓ legitimate (0.589)', 'n_shared_shops: ↓ legitimate (0.298)', 'device_age_days: ↓ legitimate (0.288)', 'pagerank_score: ↓ legitimate (0.178)', 'amount_vs_device_price: ↓ legitimate (0.153)']","{'claim_amount': -0.5885, 'n_shared_shops': -0.2985, 'device_age_days': -0.2883, 'pagerank_score': -0.1776, 'amount_vs_device_price': -0.1533}",CLM-000085
LOW,0.0,APPROVE,0.0,0.4228,False,False,"['claim_amount: ↓ legitimate (0.864)', 'coverage_utilization: ↓ legitimate (0.408)', 'claim_frequency: ↑ fraud (0.393)', 'device_age_days: ↑ fraud (0.251)', 'n_shared_shops: ↑ fraud (0.231)']","{'claim_amount': -0.8645, 'coverage_utilization': -0.4076, 'claim_frequency': 0.3933, 'device_age_days': 0.2505, 'n_shared_shops': 0.2306}",CLM-000086
LOW,0.0,APPROVE,0.0,0.4136,False,False,"['claim_amount: ↓ legitimate (0.762)', 'coverage_utilization: ↓ legitimate (0.362)', 'device_age_days: ↑ fraud (0.228)', 'amount_vs_device_price: ↓ legitimate (0.205)', 'days_since_policy_start: ↓ legitimate (0.157)']","{'claim_amount': -0.7616, 'coverage_utilization': -0.3615, 'device_age_days': 0.2285, 'amount_vs_device_price': -0.2046, 'days_since_policy_start': -0.1565}",CLM-000087
LOW,0.0,APPROVE,0.0,0.4265,False,False,"['claim_amount: ↓ legitimate (0.561)', 'coverage_utilization: ↓ legitimate (0.377)', 'device_age_days: ↓ legitimate (0.366)', 'n_shared_shops: ↓ legitimate (0.349)', 'amount_vs_device_price: ↓ legitimate (0.295)']","{'claim_amount': -0.5608, 'coverage_utilization': -0.3773, 'device_age_days': -0.3665, 'n_shared_shops': -0.3491, 'amount_vs_device_price': -0.2947}",CLM-000088
LOW,0.0,APPROVE,0.0,0.3911,False,False,"['claim_amount: ↓ legitimate (0.694)', 'claim_frequency: ↓ legitimate (0.300)', 'device_age_days: ↓ legitimate (0.259)', 'premium_amount: ↑ fraud (0.248)', 'days_since_policy_start: ↓ legitimate (0.173)']","{'claim_amount': -0.6944, 'claim_frequency': -0.2999, 'device_age_days': -0.2595, 'premium_amount': 0.2482, 'days_since_policy_start': -0.173}",CLM-000089
LOW,0.0,APPROVE,0.0,0.4154,False,False,"['claim_amount: ↓ legitimate (0.715)', 'device_age_days: ↓ legitimate (0.384)', 'community_size: ↓ legitimate (0.228)', 'amount_vs_device_price: ↓ legitimate (0.148)', 'claim_frequency: ↓ legitimate (0.100)']","{'claim_amount': -0.7152, 'device_age_days': -0.3839, 'community_size': -0.2279, 'amount_vs_device_price': -0.1476, 'claim_frequency': -0.1005}",CLM-000090
LOW,0.0003,APPROVE,0.0003,0.4196,False,False,"['claim_amount: ↑ fraud (1.829)', 'claim_frequency: ↓ legitimate (0.810)', 'pagerank_score: ↑ fraud (0.510)', 'device_age_days: ↑ fraud (0.502)', 'community_size: ↓ legitimate (0.468)']","{'claim_amount': 1.8294, 'claim_frequency': -0.8102, 'pagerank_score': 0.5101, 'device_age_days': 0.5021, 'community_size': -0.4681}",CLM-000091
LOW,0.0,APPROVE,0.0,0.4974,False,True,"['claim_amount: ↓ legitimate (0.696)', 'claim_frequency: ↓ legitimate (0.251)', 'n_shared_shops: ↑ fraud (0.163)', 'amount_vs_device_price: ↓ legitimate (0.150)', 'pagerank_score: ↓ legitimate (0.148)']","{'claim_amount': -0.6963, 'claim_frequency': -0.2506, 'n_shared_shops': 0.1628, 'amount_vs_device_price': -0.1502, 'pagerank_score': -0.1484}",CLM-000092
LOW,0.0,APPROVE,0.0,0.4402,False,False,"['claim_amount: ↓ legitimate (0.687)', 'coverage_utilization: ↓ legitimate (0.447)', 'premium_amount: ↑ fraud (0.192)', 'amount_vs_device_price: ↓ legitimate (0.173)', 'claim_type_encoded: ↓ legitimate (0.124)']","{'claim_amount': -0.6872, 'coverage_utilization': -0.447, 'premium_amount': 0.1918, 'amount_vs_device_price': -0.173, 'claim_type_encoded': -0.1241}",CLM-000093
LOW,0.0,APPROVE,0.0,0.4554,False,False,"['claim_amount: ↓ legitimate (0.769)', 'claim_frequency: ↑ fraud (0.354)', 'device_age_days: ↓ legitimate (0.344)', 'n_shared_shops: ↓ legitimate (0.200)', 'amount_vs_device_price: ↓ legitimate (0.185)']","{'claim_amount': -0.7693, 'claim_frequency': 0.3545, 'device_age_days': -0.3442, 'n_shared_shops': -0.2001, 'amount_vs_device_price': -0.1847}",CLM-000094
LOW,0.0,APPROVE,0.0,0.4633,False,False,"['claim_amount: ↓ legitimate (0.574)', 'n_shared_shops: ↓ legitimate (0.311)', 'amount_vs_device_price: ↓ legitimate (0.196)', 'device_age_days: ↑ fraud (0.175)', 'claim_type_encoded: ↑ fraud (0.119)']","{'claim_amount': -0.5736, 'n_shared_shops': -0.3113, 'amount_vs_device_price': -0.1963, 'device_age_days': 0.1745, 'claim_type_encoded': 0.119}",CLM-000095
LOW,0.0,APPROVE,0.0,0.4606,False,False,"['claim_amount: ↓ legitimate (0.750)', 'amount_vs_device_price: ↓ legitimate (0.179)', 'claim_frequency: ↓ legitimate (0.126)', 'days_since_policy_start: ↓ legitimate (0.124)', 'amount_vs_avg: ↓ legitimate (0.088)']","{'claim_amount': -0.7502, 'amount_vs_device_price': -0.1788, 'claim_frequency': -0.1256, 'days_since_policy_start': -0.1244, 'amount_vs_avg': -0.0875}",CLM-000096
LOW,0.0,APPROVE,0.0,0.4225,False,False,"['claim_amount: ↓ legitimate (0.682)', 'device_age_days: ↓ legitimate (0.360)', 'claim_frequency: ↓ legitimate (0.315)', 'amount_vs_device_price: ↓ legitimate (0.183)', 'n_shared_shops: ↑ fraud (0.181)']","{'claim_amount': -0.682, 'device_age_days': -0.3601, 'claim_frequency': -0.3155, 'amount_vs_device_price': -0.1829, 'n_shared_shops': 0.1814}",CLM-000097
LOW,0.0,APPROVE,0.0,0.4761,False,False,"['amount_vs_avg: ↑ fraud (0.680)', 'claim_amount: ↓ legitimate (0.512)', 'n_shared_shops: ↓ legitimate (0.433)', 'claim_frequency: ↓ legitimate (0.299)', 'coverage_utilization: ↓ legitimate (0.212)']","{'amount_vs_avg': 0.6799, 'claim_amount': -0.512, 'n_shared_shops': -0.433, 'claim_frequency': -0.2993, 'coverage_utilization': -0.2125}",CLM-000098
LOW,0.0049,APPROVE,0.0049,0.4725,False,False,"['claim_amount: ↑ fraud (3.059)', 'amount_vs_device_price: ↑ fraud (1.237)', 'coverage_utilization: ↓ legitimate (0.787)', 'n_shared_shops: ↓ legitimate (0.488)', 'device_age_days: ↑ fraud (0.317)']","{'claim_amount': 3.0587, 'amount_vs_device_price': 1.2373, 'coverage_utilization': -0.7872, 'n_shared_shops': -0.4875, 'device_age_days': 0.3167}",CLM-000099
LOW,0.0,APPROVE,0.0,0.462,False,False,"['n_shared_shops: ↓ legitimate (0.428)', 'amount_vs_avg: ↑ fraud (0.332)', 'device_age_days: ↓ legitimate (0.292)', 'days_since_policy_start: ↑ fraud (0.226)', 'pagerank_score: ↓ legitimate (0.221)']","{'n_shared_shops': -0.4279, 'amount_vs_avg': 0.3324, 'device_age_days': -0.2924, 'days_since_policy_start': 0.2263, 'pagerank_score': -0.2209}",CLM-000100
LOW,0.0001,APPROVE,0.0001,0.4677,False,False,"['amount_vs_device_price: ↑ fraud (1.274)', 'claim_amount: ↓ legitimate (0.548)', 'coverage_utilization: ↓ legitimate (0.417)', 'n_shared_shops: ↓ legitimate (0.362)', 'claim_frequency: ↓ legitimate (0.329)']","{'amount_vs_device_price': 1.2742, 'claim_amount': -0.5481, 'coverage_utilization': -0.4172, 'n_shared_shops': -0.3622, 'claim_frequency': -0.3295}",CLM-000101
LOW,0.0,APPROVE,0.0,0.4913,False,True,"['claim_amount: ↓ legitimate (0.650)', 'device_age_days: ↓ legitimate (0.386)', 'claim_frequency: ↓ legitimate (0.326)', 'community_size: ↓ legitimate (0.170)', 'amount_vs_device_price: ↓ legitimate (0.158)']","{'claim_amount': -0.6502, 'device_age_days': -0.3859, 'claim_frequency': -0.3264, 'community_size': -0.1696, 'amount_vs_device_price': -0.158}",CLM-000102
LOW,0.0,APPROVE,0.0,0.4148,False,False,"['claim_amount: ↓ legitimate (0.689)', 'n_shared_shops: ↓ legitimate (0.394)', 'claim_frequency: ↑ fraud (0.388)', 'pagerank_score: ↓ legitimate (0.223)', 'amount_vs_device_price: ↓ legitimate (0.173)']","{'claim_amount': -0.6887, 'n_shared_shops': -0.3942, 'claim_frequency': 0.3885, 'pagerank_score': -0.2229, 'amount_vs_device_price': -0.173}",CLM-000103
LOW,0.0,APPROVE,0.0,0.4616,False,False,"['claim_amount: ↓ legitimate (0.613)', 'n_shared_shops: ↓ legitimate (0.308)', 'device_age_days: ↓ legitimate (0.212)', 'amount_vs_device_price: ↓ legitimate (0.173)', 'pagerank_score: ↓ legitimate (0.114)']","{'claim_amount': -0.613, 'n_shared_shops': -0.3081, 'device_age_days': -0.2119, 'amount_vs_device_price': -0.173, 'pagerank_score': -0.1136}",CLM-000104
LOW,0.0,APPROVE,0.0,0.3951,False,False,"['claim_amount: ↓ legitimate (0.756)', 'days_since_policy_start: ↑ fraud (0.208)', 'amount_vs_device_price: ↓ legitimate (0.190)', 'device_age_days: ↓ legitimate (0.150)', 'claim_frequency: ↓ legitimate (0.123)']","{'claim_amount': -0.7562, 'days_since_policy_start': 0.2076, 'amount_vs_device_price': -0.1898, 'device_age_days': -0.1497, 'claim_frequency': -0.1225}",CLM-000105
LOW,0.0,APPROVE,0.0,0.4205,False,False,"['claim_amount: ↓ legitimate (0.686)', 'n_shared_shops: ↓ legitimate (0.397)', 'claim_frequency: ↑ fraud (0.375)', 'device_age_days: ↓ legitimate (0.213)', 'amount_vs_device_price: ↓ legitimate (0.195)']","{'claim_amount': -0.6856, 'n_shared_shops': -0.397, 'claim_frequency': 0.3755, 'device_age_days': -0.2132, 'amount_vs_device_price': -0.1954}",CLM-000106
LOW,0.0,APPROVE,0.0,0.4956,False,False,"['claim_amount: ↑ fraud (0.649)', 'claim_frequency: ↓ legitimate (0.519)', 'coverage_utilization: ↓ legitimate (0.424)', 'amount_vs_avg: ↑ fraud (0.353)', 'device_age_days: ↓ legitimate (0.329)']","{'claim_amount': 0.6493, 'claim_frequency': -0.5192, 'coverage_utilization': -0.4244, 'amount_vs_avg': 0.3532, 'device_age_days': -0.3287}",CLM-000107
LOW,0.0,APPROVE,0.0,0.4291,False,False,"['claim_amount: ↓ legitimate (0.723)', 'claim_frequency: ↓ legitimate (0.327)', 'premium_amount: ↑ fraud (0.255)', 'amount_vs_device_price: ↓ legitimate (0.183)', 'community_size: ↓ legitimate (0.183)']","{'claim_amount': -0.7233, 'claim_frequency': -0.3266, 'premium_amount': 0.2554, 'amount_vs_device_price': -0.1826, 'community_size': -0.1826}",CLM-000108
LOW,0.0,APPROVE,0.0,0.4123,False,False,"['claim_amount: ↓ legitimate (0.764)', 'device_age_days: ↓ legitimate (0.375)', 'pagerank_score: ↑ fraud (0.338)', 'premium_amount: ↑ fraud (0.262)', 'amount_vs_device_price: ↓ legitimate (0.251)']","{'claim_amount': -0.7644, 'device_age_days': -0.3749, 'pagerank_score': 0.3382, 'premium_amount': 0.2617, 'amount_vs_device_price': -0.2514}",CLM-000109
LOW,0.0,APPROVE,0.0,0.4332,False,False,"['claim_amount: ↓ legitimate (0.679)', 'claim_frequency: ↑ fraud (0.405)', 'n_shared_shops: ↓ legitimate (0.368)', 'device_age_days: ↓ legitimate (0.275)', 'days_since_policy_start: ↑ fraud (0.224)']","{'claim_amount': -0.6788, 'claim_frequency': 0.4051, 'n_shared_shops': -0.3677, 'device_age_days': -0.2753, 'days_since_policy_start': 0.2239}",CLM-000110
